date,close,volume,macd_line,macd_diff,macd_signal,rsi,vix_prct_returns,daily_prct_change,ebitda,ev_ebitda,daily_return,log_return,target,time_idx,symbol
2018-12-26,37.4,252526724,-2.386133511,-0.145461854,-2.240671657,36.49769299,-15.69171056,7.040641099,18872.0,58.287409919457396,-0.1569171056279457,0.06803839971457583,-0.10512401119270215,999,AAPL
2018-12-27,37.16,226915420,-2.306701814,-0.052824125,-2.253877688,35.83754838,-1.479776389,-0.64171123,18872.0,58.287409919457396,-0.0147977638934561,-0.00643779047484853,0.04196824834597353,1000,AAPL
2018-12-28,37.17,175828980,-2.217384081,0.029194885,-2.246578967,35.889581,-5.407209613,0.026910657,18872.0,58.287409919457396,-0.0540720961281708,0.0002690703635231704,-0.0022701485345390745,1001,AAPL
2018-12-31,37.56,153332880,-2.091025356,0.124442889,-2.215468245,38.00125545,-10.30345801,1.049233253,26741.0,30.28607755880483,-0.1030345800988001,0.010437670030901496,0.01885520894013959,1004,AAPL
2019-01-02,37.58,158163180,-1.966601564,0.199093344,-2.165694908,38.11383047,-8.654602675,0.053248136,26741.0,30.28607755880483,-0.0865460267505902,0.0005323396452570122,0.016862873661939316,1006,AAPL
2019-01-03,33.83,387734780,-2.145852422,0.015873989,-2.161726411,27.88862252,9.603789836,-9.978712081,26741.0,30.28607755880483,0.0960378983634797,-0.10512401119270215,0.0032840752011900187,1007,AAPL
2019-01-04,35.28,247113388,-2.146167453,0.012447166,-2.15861462,35.13500657,-15.99214145,4.286136565,26741.0,30.28607755880483,-0.1599214145383104,0.04196824834597353,-0.009884759232541973,1008,AAPL
2019-01-07,35.2,230235968,-2.128338291,0.024221063,-2.152559354,34.92647158,0.09354537,-0.22675737,26741.0,30.28607755880483,0.0009354536950421,-0.0022701485345390745,-0.015292943672709764,1011,AAPL
2019-01-08,35.87,173051260,-2.036667713,0.092713313,-2.129381026,38.23294686,-4.345794393,1.903409091,26741.0,30.28607755880483,-0.0434579439252336,0.01885520894013959,0.02024753679739298,1012,AAPL
2019-01-09,36.48,189429684,-1.892975178,0.189124678,-2.082099856,41.16412913,-2.393746947,1.700585447,26741.0,30.28607755880483,-0.0239374694675134,0.016862873661939316,0.012280137946591151,1013,AAPL
2019-01-10,36.6,153411772,-1.74925054,0.266279453,-2.015529993,41.74975439,-2.402402402,0.328947368,26741.0,30.28607755880483,-0.024024024024024,0.0032840752011900187,0.005949179255446536,1014,AAPL
2019-01-11,36.24,116752064,-1.645429236,0.296080605,-1.941509841,40.44901149,-6.717948718,-0.983606557,26741.0,30.28607755880483,-0.067179487179487,-0.009884759232541973,0.006181984477643455,1015,AAPL
2019-01-14,35.69,142460920,-1.589211073,0.281839015,-1.871050088,38.47667959,4.83782298,-1.517660044,26741.0,30.28607755880483,0.0483782297965915,-0.015292943672709764,-0.022765210773012547,1018,AAPL
2019-01-15,36.42,122087096,-1.468821217,0.321783096,-1.790604314,42.48530746,-2.46460409,2.045390866,26741.0,30.28607755880483,-0.0246460409019401,0.02024753679739298,0.0038303740402341217,1019,AAPL
2019-01-16,36.87,130863496,-1.321862542,0.374993418,-1.696855959,44.86992586,2.365591398,1.235584843,26741.0,30.28607755880483,0.0236559139784944,0.012280137946591151,-0.00795069301325408,1020,AAPL
2019-01-17,37.09,125820848,-1.17411016,0.418196639,-1.592306799,46.04765458,-5.147058824,0.596691077,26741.0,30.28607755880483,-0.0514705882352941,0.005949179255446536,0.0327631849252522,1021,AAPL
2019-01-18,37.32,155744720,-1.026621996,0.452547843,-1.479169839,47.31482479,-1.439645626,0.620113238,26741.0,30.28607755880483,-0.0143964562569213,0.006181984477643455,-0.009367123221384074,1022,AAPL
2019-01-22,36.48,135255992,-0.966377742,0.410233677,-1.376611419,43.3136667,16.85393258,-2.250803859,26741.0,30.28607755880483,0.1685393258426966,-0.022765210773012547,-0.010270360546048844,1026,AAPL
2019-01-23,36.62,100347472,-0.896996885,0.383691627,-1.280688512,44.16120233,-6.153846154,0.38377193,26741.0,30.28607755880483,-0.0615384615384615,0.0038303740402341217,0.06596374788803594,1027,AAPL
2019-01-24,36.33,110220892,-0.85555038,0.340110506,-1.195660886,42.73583615,-3.227459016,-0.791916985,26741.0,30.28607755880483,-0.0322745901639344,-0.00795069301325408,0.00709582298146908,1028,AAPL
2019-01-25,37.54,141824772,-0.716803969,0.383085534,-1.099889503,49.98893682,-7.781895183,3.330580787,26741.0,30.28607755880483,-0.0778189518263631,0.0327631849252522,0.0005049230099698462,1029,AAPL
2019-01-28,37.19,113074376,-0.627851038,0.377630772,-1.00548181,48.09146159,8.323765786,-0.932338839,26741.0,30.28607755880483,0.0832376578645235,-0.009367123221384074,0.02812179841646701,1032,AAPL
2019-01-29,36.81,171762224,-0.581316963,0.339331878,-0.92064884,46.04778939,1.377848437,-1.021780048,26741.0,30.28607755880483,0.0137784843667194,-0.010270360546048844,0.017032041894432387,1033,AAPL
2019-01-30,39.32,256886144,-0.338006027,0.466114251,-0.804120277,58.57115135,-7.684265551,6.818799239,26741.0,30.28607755880483,-0.076842655514898,0.06596374788803594,0.00024122542632942635,1034,AAPL
2019-01-31,39.6,185564976,-0.121189698,0.546344464,-0.667534162,59.69508001,-6.17214043,0.712105799,26741.0,30.28607755880483,-0.0617214043035106,0.00709582298146908,-0.019238387088500356,1035,AAPL
2019-02-01,39.62,149509000,0.051657166,0.575353062,-0.523695896,59.77901542,-2.595051298,0.050505051,26741.0,30.28607755880483,-0.0259505129752565,0.0005049230099698462,0.0012286523231340078,1036,AAPL
2019-02-04,40.75,134930080,0.276632263,0.640262527,-0.363630264,64.30236118,-2.540272615,2.852094902,26741.0,30.28607755880483,-0.0254027261462206,0.02812179841646701,-0.005664342198197507,1039,AAPL
2019-02-05,41.45,155139396,0.505582754,0.695370415,-0.189787661,66.79369499,-1.017164654,1.717791411,26741.0,30.28607755880483,-0.0101716465352829,0.017032041894432387,0.00860696325239506,1040,AAPL
2019-02-06,41.46,119142536,0.679996014,0.69582694,-0.015830926,66.82931004,-1.22029544,0.024125452,26741.0,30.28607755880483,-0.0122029543994861,0.00024122542632942635,-0.004171273377331631,1041,AAPL
2019-02-07,40.67,134732356,0.745875394,0.609365056,0.136510338,61.24115823,6.436931079,-1.905451037,26741.0,30.28607755880483,0.0643693107932379,-0.019238387088500356,0.003681437462565624,1042,AAPL
2019-02-08,40.72,102058848,0.792978892,0.525174843,0.267804049,61.46080833,-3.97067807,0.122940743,26741.0,30.28607755880483,-0.0397067806963958,0.0012286523231340078,-0.0024527851394314827,1043,AAPL
2019-02-11,40.49,91281196,0.802498968,0.427755935,0.374743033,59.78247947,1.590330789,-0.564833006,26741.0,30.28607755880483,0.0159033078880406,-0.005664342198197507,0.003187449063744742,1046,AAPL
2019-02-12,40.84,97508036,0.828732657,0.363191699,0.465540958,61.50516554,-3.381340013,0.864410966,26741.0,30.28607755880483,-0.0338134001252349,0.00860696325239506,0.006344579603775157,1047,AAPL
2019-02-13,40.67,96181208,0.826280617,0.288591727,0.537688889,60.15730553,1.425793908,-0.41625857,26741.0,30.28607755880483,0.0142579390797148,-0.004171273377331631,-0.005610455014337994,1048,AAPL
2019-02-14,40.82,94403288,0.826909011,0.231376097,0.595532914,60.97005768,3.642172524,0.368822228,26741.0,30.28607755880483,0.0364217252396166,0.003681437462565624,0.010947682628191907,1049,AAPL
2019-02-15,40.72,112353556,0.81000067,0.171574205,0.638426465,60.09001215,-8.076448829,-0.244977952,26741.0,30.28607755880483,-0.0807644882860665,-0.0024527851394314827,0.0074726152231272625,1050,AAPL
2019-02-19,40.85,82527992,0.797892988,0.127573219,0.67031977,60.88052617,-0.201207243,0.319253438,26741.0,30.28607755880483,-0.0020120724346075,0.003187449063744742,0.0004801920860577721,1054,AAPL
2019-02-20,41.11,111068308,0.800054856,0.103788069,0.696266787,62.48116025,-5.779569892,0.636474908,26741.0,30.28607755880483,-0.0577956989247312,0.006344579603775157,0.003115640626998088,1055,AAPL
2019-02-21,40.88,74195460,0.774283614,0.062413462,0.711870152,60.13703799,3.138373752,-0.55947458,26741.0,30.28607755880483,0.0313837375178318,-0.005610455014337994,-0.00985940414242701,1056,AAPL
2019-02-22,41.33,87010280,0.781166162,0.055436807,0.725729354,63.0573458,-6.569847856,1.100782779,26741.0,30.28607755880483,-0.0656984785615492,0.010947682628191907,0.01033787305107674,1057,AAPL
2019-02-25,41.64,93994092,0.802385637,0.061325026,0.741060611,64.96165104,9.91857883,0.750060489,26741.0,30.28607755880483,0.0991857883049593,0.0074726152231272625,0.0050101500483808225,1060,AAPL
2019-02-26,41.66,75775476,0.811462028,0.056321133,0.755140894,65.08669204,2.154882155,0.04803074,26741.0,30.28607755880483,0.0215488215488215,0.0004801920860577721,-0.0016672625036392092,1061,AAPL
2019-02-27,41.79,121682672,0.8196961,0.051644165,0.768051935,65.93759907,-3.098220171,0.312049928,26741.0,30.28607755880483,-0.030982201713909,0.003115640626998088,-0.005977304108459414,1062,AAPL
2019-02-28,41.38,131089956,0.784099477,0.012838034,0.771261444,60.89667793,0.544217687,-0.981095956,26741.0,30.28607755880483,0.0054421768707482,-0.00985940414242701,-0.0115775533424429,1063,AAPL
2019-03-01,41.81,117038668,0.781576773,0.008252264,0.77332451,64.00475112,-8.186738836,1.039149348,26741.0,30.28607755880483,-0.0818673883626521,0.01033787305107674,0.002423068789124818,1064,AAPL
2019-03-04,42.02,115686044,0.787445575,0.011296852,0.776148723,65.44910115,7.811348563,0.502272184,26741.0,30.28607755880483,0.0781134856300662,0.0050101500483808225,0.03402255113133148,1067,AAPL
2019-03-05,41.95,89671688,0.777485854,0.001069705,0.776416149,64.51974254,0.751879699,-0.166587339,26741.0,30.28607755880483,0.0075187969924812,-0.0016672625036392092,0.011165503296771179,1068,AAPL
2019-03-06,41.7,92523284,0.740879397,-0.028429402,0.769308798,61.17852103,6.784260516,-0.595947557,26741.0,30.28607755880483,0.0678426051560379,-0.005977304108459414,0.004385465770605518,1069,AAPL
2019-03-07,41.22,111428484,0.665465455,-0.083074674,0.74854013,55.26127712,5.40025413,-1.151079137,26741.0,30.28607755880483,0.0540025412960609,-0.0115775533424429,0.011221920123480139,1070,AAPL
2019-03-08,41.32,108179256,0.606774015,-0.113412892,0.720186907,56.21149685,-3.254972875,0.242600679,26741.0,30.28607755880483,-0.0325497287522603,0.002423068789124818,0.012897565368700847,1071,AAPL
2019-03-11,42.75,137636144,0.667949963,-0.041789555,0.709739518,67.00400548,-10.7165109,3.460793804,26741.0,30.28607755880483,-0.1071651090342679,0.03402255113133148,0.01006607313974161,1074,AAPL
2019-03-12,43.23,140333664,0.746558469,0.029455161,0.717103308,69.70328426,-3.907885555,1.122807018,26741.0,30.28607755880483,-0.0390788555478018,0.011165503296771179,-0.008044736123604143,1075,AAPL
2019-03-13,43.42,145244132,0.814795237,0.078153543,0.736641694,70.72420553,-2.614379085,0.4395096,26741.0,30.28607755880483,-0.0261437908496731,0.004385465770605518,0.008712218626971297,1076,AAPL
2019-03-14,43.91,106676428,0.898059995,0.129134641,0.768925354,73.22961377,0.67114094,1.128512206,26741.0,30.28607755880483,0.006711409395973,0.011221920123480139,0.03625642802217531,1077,AAPL
2019-03-15,44.48,196291808,0.998531701,0.183685077,0.814846624,75.82175169,-4.592592593,1.29810977,26741.0,30.28607755880483,-0.0459259259259258,0.012897565368700847,-0.021026026566633584,1078,AAPL
2019-03-18,44.93,113533520,1.101767006,0.229536306,0.8722307,77.66080112,1.708074534,1.011690647,26741.0,30.28607755880483,0.0170807453416148,0.01006607313974161,-0.012121360532344737,1081,AAPL
2019-03-19,44.57,139982228,1.14137567,0.215315976,0.926059694,72.88463707,3.511450382,-0.801246383,26741.0,30.28607755880483,0.0351145038167939,-0.008044736123604143,-0.010251928435577215,1082,AAPL
2019-03-20,44.96,135196424,1.190512079,0.211561908,0.978950171,74.69992674,2.581120944,0.875028046,26741.0,30.28607755880483,0.0258112094395279,0.008712218626971297,0.008920665758379362,1083,AAPL
2019-03-21,46.62,226406816,1.34786383,0.295130927,1.052732903,80.64075604,-2.012940331,3.692170819,26741.0,30.28607755880483,-0.0201294033069733,0.03625642802217531,0.001331262677197806,1084,AAPL
2019-03-22,45.65,179310092,1.378405927,0.260538419,1.117867508,70.25890067,20.90975789,-2.080652081,26741.0,30.28607755880483,0.2090975788701394,-0.021026026566633584,0.006409569959741504,1085,AAPL
2019-03-25,45.1,181889292,1.342751946,0.179907551,1.162844395,65.13817392,-0.910194175,-1.204819277,26741.0,30.28607755880483,-0.0091019417475729,-0.012121360532344737,0.006806481431784932,1088,AAPL
2019-03-26,44.64,215111844,1.262820743,0.079981078,1.182839665,61.12551186,-10.10410288,-1.019955654,26741.0,30.28607755880483,-0.1010410287813838,-0.010251928435577215,0.01433872057139186,1089,AAPL
2019-03-27,45.04,129054064,1.217714293,0.027899703,1.189814591,63.24578126,3.201634877,0.896057348,26741.0,30.28607755880483,0.032016348773842,0.008920665758379362,0.0068787889468042715,1090,AAPL
2019-03-28,45.1,86777268,1.173283721,-0.013224696,1.186508417,63.56677746,-4.752475248,0.13321492,26741.0,30.28607755880483,-0.0475247524752475,0.001331262677197806,0.0017123291855122972,1091,AAPL
2019-03-29,45.39,108761476,1.148236592,-0.03061746,1.178854052,65.15099392,-4.98960499,0.643015521,26741.0,30.28607755880483,-0.0498960498960497,0.006409569959741504,0.006820145788208327,1092,AAPL
2019-04-01,45.7,121943404,1.140256801,-0.030877801,1.171134602,66.81227383,-2.261123268,0.682969817,16455.0,58.49468246733516,-0.0226112326768782,0.006806481431784932,0.01559567963810271,1095,AAPL
2019-04-02,46.36,95981032,1.17366002,0.002020335,1.171639685,70.08227499,-0.298507463,1.444201313,16455.0,58.49468246733516,-0.0029850746268657,0.01433872057139186,-0.0031416928134443663,1096,AAPL
2019-04-03,46.68,100771040,1.211982657,0.032274377,1.17970828,71.54614416,2.844311377,0.690250216,16455.0,58.49468246733516,0.0284431137724552,0.0068787889468042715,0.0056479597895038505,1097,AAPL
2019-04-04,46.76,83338612,1.234577512,0.043895386,1.190682126,71.91610497,-1.164483261,0.171379606,16455.0,58.49468246733516,-0.0116448326055312,0.0017123291855122972,-0.008378767074190382,1098,AAPL
2019-04-05,47.08,79235712,1.263737841,0.058444572,1.205293269,73.40563383,-5.59646539,0.684345595,16455.0,58.49468246733516,-0.0559646539027982,0.006820145788208327,-0.0004207868776582507,1099,AAPL
2019-04-08,47.82,108293520,1.33121402,0.100736601,1.230477419,76.50853603,2.808112324,1.571792693,16455.0,58.49468246733516,0.0280811232449298,0.01559567963810271,0.0018921481520377407,1102,AAPL
2019-04-09,47.67,150805936,1.356943631,0.101172969,1.255770662,74.60829035,8.345978756,-0.313676286,16455.0,58.49468246733516,0.0834597875569043,-0.0031416928134443663,0.0,1103,AAPL
2019-04-10,47.94,90699436,1.383176874,0.10192497,1.281251904,75.77463623,-6.862745098,0.566393958,16455.0,58.49468246733516,-0.068627450980392,0.0056479597895038505,0.019345377092027962,1104,AAPL
2019-04-11,47.54,89736636,1.356058453,0.059845239,1.296213214,70.6006527,-2.105263158,-0.834376304,16455.0,58.49468246733516,-0.0210526315789474,-0.008378767074190382,0.003701423103186184,1105,AAPL
2019-04-12,47.52,118067812,1.317762728,0.017239611,1.300523117,70.34202755,-7.757296467,-0.042069836,16455.0,58.49468246733516,-0.0775729646697388,-0.0004207868776582507,0.0032786914616982953,1106,AAPL
2019-04-15,47.61,77991948,1.279921203,-0.016481531,1.296402734,70.85934666,2.581182348,0.189393939,16455.0,58.49468246733516,0.0258118234804329,0.0018921481520377407,0.014219211743704479,1109,AAPL
2019-04-16,47.61,108139252,1.235687288,-0.048572357,1.284259645,70.85934666,-1.136363636,0.0,16455.0,58.49468246733516,-0.0113636363636364,0.0,-0.0016148570323998447,1110,AAPL
2019-04-17,48.54,122539224,1.261137214,-0.018497944,1.279635159,75.89766864,3.448275862,1.953371141,16455.0,58.49468246733516,0.0344827586206897,0.019345377092027962,-0.008928630744301318,1111,AAPL
2019-04-18,48.72,115951040,1.281063656,0.001142798,1.279920858,76.73605506,-4.047619048,0.370828183,16455.0,58.49468246733516,-0.0404761904761904,0.003701423103186184,-0.004903973865529319,1112,AAPL
2019-04-22,48.88,91436636,1.294840057,0.011935359,1.282904698,77.48573371,2.729528536,0.328407225,16455.0,58.49468246733516,0.0272952853598014,0.0032786914616982953,0.001637331516012368,1116,AAPL
2019-04-23,49.58,104646408,1.346717977,0.051050623,1.295667354,80.45346338,-1.127214171,1.43207856,16455.0,58.49468246733516,-0.0112721417069243,0.014219211743704479,-0.019618595151379037,1117,AAPL
2019-04-24,49.5,77211568,1.365634092,0.05597339,1.309660701,79.16906809,7.003257329,-0.161355385,16455.0,58.49468246733516,0.0700325732899023,-0.0016148570323998447,0.04804506317378002,1118,AAPL
2019-04-25,49.06,79598156,1.329791913,0.016104969,1.313686943,72.32967097,0.837138508,-0.888888889,16455.0,58.49468246733516,0.0083713850837137,-0.008928630744301318,-0.006580939096420931,1119,AAPL
2019-04-26,48.82,82161700,1.26741081,-0.037020907,1.304431717,68.83646574,-3.924528302,-0.489196902,16455.0,58.49468246733516,-0.0392452830188678,-0.004903973865529319,0.012328650886613526,1120,AAPL
2019-04-29,48.9,94227180,1.210475066,-0.075165321,1.285640387,69.3675372,2.985074627,0.163867268,16455.0,58.49468246733516,0.0298507462686565,0.001637331516012368,-0.015535066459385521,1123,AAPL
2019-04-30,47.95,195472284,1.076289225,-0.167480929,1.243770154,56.9550975,0.076277651,-1.942740286,16455.0,58.49468246733516,0.0007627765064834,-0.019618595151379037,-0.027265168072975465,1124,AAPL
2019-05-01,50.31,272553860,1.147154572,-0.077292466,1.224447038,70.89026534,12.80487805,4.921793535,16455.0,58.49468246733516,0.128048780487805,0.04804506317378002,0.0002062493562021011,1125,AAPL
2019-05-02,49.98,133749056,1.163278083,-0.048935164,1.212213247,67.59499075,-2.567567568,-0.655933214,16455.0,58.49468246733516,-0.0256756756756757,-0.006580939096420931,-0.010781775603288473,1126,AAPL
2019-05-03,50.6,92200268,1.212112422,-8.065963167e-05,1.212193082,70.38073778,-10.74895978,1.240496198,16455.0,58.49468246733516,-0.1074895977808599,0.012328650886613526,-0.01406552001608527,1127,AAPL
2019-05-06,49.82,139762904,1.174337475,-0.030284485,1.204621961,63.03858255,19.96891997,-1.541501976,16455.0,58.49468246733516,0.1996891996891996,-0.015535066459385521,-0.05989814158106896,1130,AAPL
2019-05-07,48.48,167284976,1.024464369,-0.144126073,1.168590442,52.84024369,25.12953368,-2.689682858,16455.0,58.49468246733516,0.2512953367875647,-0.027265168072975465,0.015811486288573127,1131,AAPL
2019-05-08,48.49,115311164,0.896165333,-0.217940088,1.11410542,52.90148016,0.414078675,0.020627063,16455.0,58.49468246733516,0.0041407867494822,0.0002062493562021011,0.011860450914747842,1132,AAPL
2019-05-09,47.97,145448424,0.743951953,-0.296122774,1.040074727,49.31548326,-1.546391753,-1.072386059,16455.0,58.49468246733516,-0.015463917525773,-0.010781775603288473,-0.004376374599798777,1133,AAPL
2019-05-10,47.3,171419636,0.562771078,-0.381842919,0.944613997,45.07572629,-16.02094241,-1.396706275,16455.0,58.49468246733516,-0.1602094240837697,-0.01406552001608527,-0.005718071440957422,1134,AAPL
2019-05-13,44.55,248656672,0.195033685,-0.59966425,0.794697935,32.66322501,28.11720698,-5.813953488,16455.0,58.49468246733516,0.2811720698254365,-0.05989814158106896,-0.03181984787810783,1137,AAPL
2019-05-14,45.26,158533880,-0.038664087,-0.666689617,0.62802553,37.45216293,-12.11678832,1.593714927,16455.0,58.49468246733516,-0.1211678832116789,0.015811486288573127,0.01916847505159893,1138,AAPL
2019-05-15,45.8,112749476,-0.178243092,-0.645014898,0.466771806,40.89511043,-8.970099668,1.193106496,16455.0,58.49468246733516,-0.0897009966777406,0.011860450914747842,-0.020763553434682138,1139,AAPL
2019-05-16,45.6,143696024,-0.301523019,-0.61463586,0.313112841,40.01653609,-6.99513382,-0.436681223,16455.0,58.49468246733516,-0.0699513381995134,-0.004376374599798777,-0.017251721708489934,1140,AAPL
2019-05-17,45.34,143577848,-0.415414436,-0.582821822,0.167407385,38.84810003,4.381948986,-0.570175439,16455.0,58.49468246733516,0.0438194898626553,-0.005718071440957422,-0.003952114873232913,1141,AAPL
2019-05-20,43.92,165220336,-0.61318789,-0.62447622,0.01128833,33.1542688,2.192982456,-3.131892369,16455.0,58.49468246733516,0.0219298245614034,-0.03181984787810783,-0.0039677960796247755,1144,AAPL
2019-05-21,44.77,124483252,-0.693344437,-0.563706214,-0.129638223,38.92479,-8.338442673,1.935336976,16455.0,58.49468246733516,-0.0833844267320661,0.01916847505159893,-0.004923231137461299,1145,AAPL
2019-05-22,43.85,127892816,-0.821634103,-0.553596704,-0.268037399,35.36615985,-1.337792642,-2.054947509,16455.0,58.49468246733516,-0.0133779264214046,-0.020763553434682138,0.005157067219434316,1146,AAPL
2019-05-23,43.1,164097068,-0.972611658,-0.563659407,-0.408952251,32.73847577,14.71186441,-1.710376283,16455.0,58.49468246733516,0.1471186440677967,-0.017251721708489934,-0.01816730395544905,1147,AAPL
2019-05-24,42.93,100804336,-1.093376276,-0.54753922,-0.545837056,32.15528591,-6.323877069,-0.394431555,16455.0,58.49468246733516,-0.0632387706855792,-0.003952114873232913,-0.010290865018822263,1148,AAPL
2019-05-28,42.76,127126108,-1.189093555,-0.514605199,-0.674488356,31.55003421,10.41009464,-0.395993478,16455.0,58.49468246733516,0.1041009463722397,-0.0039677960796247755,0.03614424384515605,1152,AAPL
2019-05-29,42.55,120083264,-1.267286938,-0.474238866,-0.793048072,30.77931245,2.285714286,-0.49111319,16455.0,58.49468246733516,0.0228571428571426,-0.004923231137461299,0.015882483703604927,1153,AAPL
2019-05-30,42.77,88349888,-1.296557686,-0.402807691,-0.893749995,32.63589556,-3.351955307,0.517038778,16455.0,58.49468246733516,-0.0335195530726255,0.005157067219434316,0.014509436134510086,1154,AAPL
2019-05-31,42.0,117521856,-1.366139524,-0.377911623,-0.988227901,29.63948156,8.150289017,-1.800327332,16455.0,58.49468246733516,0.0815028901734105,-0.01816730395544905,0.026431299908424747,1155,AAPL
2019-06-03,41.57,171809000,-1.439388661,-0.360928608,-1.078460053,28.08853179,0.801710315,-1.023809524,16455.0,58.49468246733516,0.0080171031533937,-0.010290865018822263,0.01263358123145121,1158,AAPL
2019-06-04,43.1,132513596,-1.358323015,-0.22389037,-1.134432645,40.09920559,-10.02120891,3.68053885,16455.0,58.49468246733516,-0.1002120890774125,0.03614424384515605,0.01162053102301879,1159,AAPL
2019-06-05,43.79,128783680,-1.224287844,-0.071884159,-1.152403685,44.59360298,-5.185621685,1.600928074,16455.0,58.49468246733516,-0.0518562168532704,0.015882483703604927,-0.003214403282006419,1160,AAPL
2019-06-06,44.43,95382660,-1.054268405,0.078508224,-1.132776629,48.45662602,-0.994406464,1.461520895,16455.0,58.49468246733516,-0.0099440646364201,0.014509436134510086,-0.00021466137251053362,1161,AAPL
2019-06-07,45.62,130653840,-0.814119062,0.254926054,-1.069045116,54.77107328,2.322661645,2.67837047,16455.0,58.49468246733516,0.0232266164469554,0.026431299908424747,-0.007326040092072786,1162,AAPL
2019-06-10,46.2,110918308,-0.570422351,0.398898212,-0.969320563,57.50369422,-2.208588957,1.271372205,16455.0,58.49468246733516,-0.0220858895705522,0.01263358123145121,0.005822118871883608,1165,AAPL
2019-06-11,46.74,113637224,-0.329914416,0.511524917,-0.841439333,59.93098721,0.313676286,1.168831169,16455.0,58.49468246733516,0.0031367628607277,0.01162053102301879,0.023375479970421692,1166,AAPL
2019-06-12,46.59,76789080,-0.149688378,0.553400765,-0.703089142,58.924179,-0.500312695,-0.320924262,16455.0,58.49468246733516,-0.0050031269543464,-0.003214403282006419,-0.00294489064320073,1167,AAPL
2019-06-13,46.58,92784996,-0.007577511,0.556409305,-0.563986816,58.85319528,-0.565681961,-0.021463833,16455.0,58.49468246733516,-0.0056568196103079,-0.00021466137251053362,0.007973185335736733,1168,AAPL
2019-06-14,46.24,80720980,0.076726758,0.512570859,-0.435844101,56.36689841,-3.413400759,-0.729927007,16455.0,58.49468246733516,-0.034134007585335,-0.007326040092072786,-0.0033493855888304127,1169,AAPL
2019-06-17,46.51,63609368,0.163441194,0.479428236,-0.315987042,57.88833846,0.458115183,0.583910035,16455.0,58.49468246733516,0.0045811518324607,0.005822118871883608,-0.0010489878230335518,1172,AAPL
2019-06-18,47.61,113424560,0.317266564,0.506602885,-0.189336321,63.47600676,-1.302931596,2.365082778,16455.0,58.49468246733516,-0.013029315960912,0.023375479970421692,-0.01522872070182467,1173,AAPL
2019-06-19,47.47,94802028,0.423001352,0.489870138,-0.066868786,62.34222216,-5.412541254,-0.294055871,16455.0,58.49468246733516,-0.0541254125412541,-0.00294489064320073,0.021297589386265192,1174,AAPL
2019-06-20,47.85,94909136,0.53133486,0.478562917,0.052771943,64.21080816,2.930914166,0.800505582,16455.0,58.49468246733516,0.0293091416608513,0.007973185335736733,-0.0002086593643459258,1175,AAPL
2019-06-21,47.69,269112944,0.597392909,0.435696773,0.161696136,62.79786609,4.406779661,-0.334378265,16455.0,58.49468246733516,0.0440677966101694,-0.0033493855888304127,-0.009224384065726695,1176,AAPL
2019-06-24,47.64,83796864,0.638351291,0.381324124,0.257027167,62.33623875,-0.909090909,-0.104843783,16455.0,58.49468246733516,-0.0090909090909091,-0.0010489878230335518,0.018157652157836077,1179,AAPL
2019-06-25,46.92,91757492,0.605730635,0.278962774,0.326767861,55.95727193,6.684141547,-1.511335013,16455.0,58.49468246733516,0.0668414154652687,-0.01522872070182467,0.005980015758608287,1180,AAPL
2019-06-26,47.93,114610312,0.653840028,0.261657734,0.392182294,61.85424947,-0.42997543,2.152600171,16455.0,58.49468246733516,-0.0042997542997542,0.021297589386265192,0.008190053970044403,1181,AAPL
2019-06-27,47.92,90080588,0.683283683,0.232881111,0.450402572,61.76606979,-2.40592227,-0.02086376,16455.0,58.49468246733516,-0.0240592227020358,-0.0002086593643459258,-0.0010200959774724378,1182,AAPL
2019-06-28,47.48,156256364,0.663465651,0.170450463,0.493015188,57.85768419,-4.677623262,-0.918196995,16455.0,58.49468246733516,-0.0467762326169406,-0.009224384065726695,-0.020831938238935012,1183,AAPL
2019-07-01,48.35,117023336,0.709779549,0.173411489,0.53636806,62.86172074,-6.763925729,1.832350463,14477.0,66.48545969468813,-0.0676392572944296,0.018157652157836077,0.006233138817782339,1186,AAPL
2019-07-02,48.64,71002264,0.761110614,0.179794044,0.581316571,64.38002602,-8.036984353,0.599793175,14477.0,66.48545969468813,-0.0803698435277383,0.005980015758608287,0.009687801214525425,1187,AAPL
2019-07-03,49.04,51507048,0.824562468,0.194596717,0.62996575,66.4192919,-2.784222738,0.822368421,14477.0,66.48545969468813,-0.0278422273781902,0.008190053970044403,-0.007205383721270224,1188,AAPL
2019-07-05,48.99,75155952,0.860890131,0.184739504,0.676150626,65.91132549,5.648369133,-0.101957586,14477.0,66.48545969468813,0.05648369132856,-0.0010200959774724378,0.0076155559993752,1190,AAPL
2019-07-08,47.98,108432656,0.798971461,0.098256668,0.700714793,56.50975825,5.120481928,-2.061645234,14477.0,66.48545969468813,0.0512048192771086,-0.020831938238935012,0.009387824048147898,1193,AAPL
2019-07-09,48.28,88154300,0.765286218,0.05165714,0.713629078,58.40751123,0.931232092,0.625260525,14477.0,66.48545969468813,0.0093123209169054,0.006233138817782339,-0.0034591549397659112,1194,AAPL
2019-07-10,48.75,77541732,0.767666314,0.043229788,0.724436525,61.25966246,-7.523066004,0.973487987,14477.0,66.48545969468813,-0.0752306600425833,0.009687801214525425,-0.005723646042569026,1195,AAPL
