date,norm_close,norm_obv_diff,macd_line,macd_diff,macd_signal,rsi,ev_ebidta,norm_vix_change,arima_pred,tcn_pred,tft_pred,xgb_pred,xgb_rsearch_pred,tft_res,lr_pred,price_change
2018-02-22T00:00:00.000000000Z,1.042396254,0.026305475,0.049520642,0.356040974,-0.306520332,57.26878607,33.08901065,-0.133216369,3.215480279,2.186124024,3.003606432,2.044158453,2.369583362,-1.62531453,0.077875105,1.378291903
2018-02-23T00:00:00.000000000Z,1.058455864,0.029108679,0.180804647,0.389859983,-0.209055336,61.02003097,33.08901065,-0.648145484,0.916454411,-0.737890701,-1.050785487,-0.28372628,-0.975133834,1.438007172,0.08715227,0.387221684
2018-02-26T00:00:00.000000000Z,1.076557469,0.0326956,0.346217418,0.444218203,-0.098000785,64.91393677,33.08901065,-0.873644133,0.256540811,-1.057028598,-0.505343707,-1.671027215,-2.073486717,-0.705195101,0.112578704,-1.210538808
2018-02-27T00:00:00.000000000Z,1.069413847,-0.033012507,0.46070073,0.446961212,0.013739518,63.72896363,33.08901065,-0.448291174,-1.024014583,-1.408062949,3.629362178,-1.051800656,-0.760532308,-4.605785136,0.111198177,-0.976422958
2018-02-28T00:00:00.000000000Z,1.064105167,-0.033339345,0.540359156,0.421295711,0.119063445,63.19652244,33.08901065,-0.038565336,-0.738425268,-1.051634505,-0.175975691,-1.592547189,-1.238572847,-1.565021208,0.115101277,-1.7409969
2018-03-01T00:00:00.000000000Z,1.042758411,-0.041041365,0.537580327,0.334813505,0.202766822,56.88416842,33.08901065,0.89170048,-1.393978603,0.730665944,-0.733964295,1.35402432,1.58215013,1.850740212,0.107560707,1.116775916
2018-03-02T00:00:00.000000000Z,1.047249959,0.033112649,0.552410812,0.279715193,0.27269562,58.62819692,33.08901065,0.825579566,1.027009013,1.126095038,2.146011376,1.759343528,1.193222308,-0.024507036,0.127150847,2.121504339
2018-03-05T00:00:00.000000000Z,1.045479094,0.024541827,0.56890295,0.236965864,0.331937086,59.48031079,33.08901065,0.811851143,1.689596295,2.265050123,3.73469168,2.416168392,2.081413329,-0.971597014,0.111673716,2.763094666
2018-03-06T00:00:00.000000000Z,1.038098567,-0.020272389,0.572150033,0.192170358,0.379979675,59.10573522,33.08901065,-0.056509743,2.175533286,3.023332014,2.714485258,2.293789417,2.656374366,-0.838583382,0.056463152,1.875901876
2018-03-07T00:00:00.000000000Z,1.024799144,-0.027058106,0.537860425,0.1263046,0.411555825,55.52816758,33.08901065,-0.494712552,1.403853704,2.379688781,1.650754651,2.112148424,2.374949833,0.290992922,0.007327205,1.941747573
2018-03-08T00:00:00.000000000Z,1.030545212,0.020024627,0.54076332,0.103365996,0.437397324,58.71503333,33.08901065,-1.273469405,1.513444544,1.4665074,2.230079303,1.255857239,1.494226108,-1.269695149,-0.013176927,0.960384154
2018-03-09T00:00:00.000000000Z,1.0404028,0.027401368,0.5935133,0.12489278,0.468620519,63.19629959,33.08901065,-1.277290225,0.690290323,-0.456553619,-1.878393185,-1.096048605,-1.149042856,0.792463062,-0.002646502,-1.085930123
2018-03-12T00:00:00.000000000Z,1.042852789,0.026603717,0.6607845,0.153731184,0.507053315,65.52354211,33.08901065,-0.823816381,-0.951333305,-2.223540197,-1.354604952,-3.483917705,-3.118237488,-2.175907089,0.021709378,-3.530512041
2018-03-13T00:00:00.000000000Z,1.027768679,-0.026144612,0.673252995,0.132959744,0.540293251,61.34599772,33.08901065,-0.586835647,-2.865644094,-2.94561123,-1.679957735,-2.979981648,-3.271435367,-0.940438866,0.007977381,-2.620396601
2018-03-14T00:00:00.000000000Z,1.014946292,-0.024212851,0.646631412,0.085070529,0.561560884,57.857892,33.08901065,-0.163354092,-1.973330671,-2.375514727,-4.336507667,-3.520851839,-2.616408814,0.312698143,0.009801585,-4.023809524
2018-03-15T00:00:00.000000000Z,1.012899108,0.019073182,0.622393632,0.048666199,0.573727433,58.21327279,33.08901065,0.016669284,-3.202810928,-4.321548467,-9.731424169,-5.620982007,-5.615894632,4.237964002,0.003437784,-5.493460166
2018-03-16T00:00:00.000000000Z,1.007853561,-0.041726125,0.584345301,0.008494294,0.575851007,56.66932824,33.08901065,0.440965983,-4.336418345,-5.129926662,-4.608857237,-6.316680037,-5.38958373,-2.741978085,0.012692502,-7.350835322
2018-03-19T00:00:00.000000000Z,0.991660057,-0.028507017,0.496822018,-0.063223191,0.560045209,50.51344887,33.08901065,1.144084885,-5.798983009,-5.583478169,-7.12638617,-2.953120236,-4.884324078,5.696429796,0.009249282,-1.429956374
2018-03-20T00:00:00.000000000Z,0.990467501,-0.017036023,0.421790135,-0.110604059,0.532394194,50.42128501,33.08901065,0.634728338,-0.775635839,-1.654267494,-3.191995275,-3.102693242,-1.963598502,-0.759519877,-0.013046036,-3.951515152
2018-03-21T00:00:00.000000000Z,0.967850369,-0.031346512,0.283211992,-0.199345762,0.482557754,42.56039344,33.08901065,0.20636133,-3.227927945,-2.472995104,-5.087083723,-2.600238468,-2.462524797,2.308616841,-0.080706545,-2.778466882
2018-03-22T00:00:00.000000000Z,0.955185136,-0.035449919,0.1259418,-0.285292763,0.411234563,38.62771367,33.08901065,2.266757344,-2.078896091,-1.093191204,3.856353396,-0.66217125,-0.666363603,-4.485442475,-0.0108875,-0.629089079
2018-03-23T00:00:00.000000000Z,0.935883991,-0.036105538,-0.072101134,-0.386668558,0.314567424,33.2821662,33.08901065,3.125190587,-0.374819795,0.898363033,-0.015592838,1.341090774,1.345254993,1.071749458,-0.009263436,1.05615662
2018-03-26T00:00:00.000000000Z,0.982212938,0.034338855,-0.078862965,-0.314744311,0.235881346,48.66606264,33.08901065,0.56724763,0.904159298,-2.847457572,-1.205620667,-3.244887968,-3.834513327,-1.351546778,-0.014194335,-2.557167445
2018-03-27T00:00:00.000000000Z,0.959600853,-0.036267891,-0.167022655,-0.322323201,0.155300546,42.65444973,33.08901065,1.255019714,-2.188912782,-0.015481834,-4.435850439,1.355288686,0.653183641,6.379313337,-0.033313896,1.943462898
2018-03-28T00:00:00.000000000Z,0.952346237,-0.038402538,-0.26849224,-0.339034229,0.070541988,40.45073654,33.08901065,1.478223685,1.770394181,3.889803078,-0.939808181,3.777449319,4.422167489,4.716281771,-0.048129198,3.77647359
2018-03-29T00:00:00.000000000Z,0.961622754,0.037809187,-0.320999838,-0.313233462,-0.007766377,42.67591744,33.08901065,-0.765919518,3.011746585,3.154708414,2.852436544,1.265634419,2.843263404,-2.497916412,-0.126372338,0.354520132
2018-03-30T00:00:00.000000000Z,0.961622754,0.037809187,-0.320999838,-0.313233462,-0.007766377,42.67591744,33.08901065,-0.765919518,3.011746585,1.568568058,0.789421312,0.122541658,1.398137203,-0.43490118,-0.126372338,0.354520132
2018-04-02T00:00:00.000000000Z,0.957915685,-0.034920929,-0.379220893,-0.297163613,-0.08205728,41.23771411,49.37261847,-0.263797612,0.080349709,0.794661967,-0.808292738,1.78529013,1.459740051,2.84754841,-0.098976766,2.039255672
2018-04-03T00:00:00.000000000Z,0.970039653,0.028198937,-0.388605242,-0.245238369,-0.143366872,44.34521498,49.37261847,0.017362117,1.688588715,1.064088421,-0.653164942,2.145870845,1.427573602,3.555006981,-0.046687289,2.901842039
2018-04-04T00:00:00.000000000Z,0.990084448,0.032237312,-0.330902321,-0.150028359,-0.180873962,49.77938123,49.37261847,-0.563157606,2.29088237,0.426632883,2.691072563,0.591749767,0.866487244,-2.195900491,-0.040323754,0.495172072
2018-04-05T00:00:00.000000000Z,0.997596154,0.025345678,-0.259586331,-0.062969895,-0.196616436,51.65236813,49.37261847,-0.889652556,0.248478781,0.940035758,3.766539128,0.870182307,1.438195737,-2.979718376,-0.041244409,0.786820752
2018-04-06T00:00:00.000000000Z,0.974500209,-0.03373127,-0.283716695,-0.069680207,-0.214036488,44.9471242,49.37261847,0.389072081,0.636053013,3.026342845,3.894450127,3.009453832,2.378760397,-0.15990559,-0.037484008,3.734544537
2018-04-09T00:00:00.000000000Z,0.987164153,0.027807179,-0.267480179,-0.042754953,-0.224725226,47.75624284,49.37261847,-0.393199903,3.05758661,2.731910683,3.85451415,2.847329287,2.407309918,-0.482043503,-0.044244862,3.372470647
2018-04-10T00:00:00.000000000Z,1.008133297,0.027669541,-0.191881996,0.026274584,-0.21815658,52.63626679,49.37261847,-0.148148357,2.58453556,1.374071089,-0.433885348,2.318571556,1.305841792,3.302938805,0.012438861,2.869053458
2018-04-11T00:00:00.000000000Z,1.00563642,-0.021677566,-0.145622655,0.05802714,-0.203649795,51.32822735,49.37261847,0.044097013,2.199918709,2.836114297,3.16791964,3.069862593,2.878129963,-0.039070169,0.012790526,3.12884947
2018-04-12T00:00:00.000000000Z,1.016818813,0.022173184,-0.075811233,0.10227085,-0.178082083,53.92419776,49.37261847,-0.116401243,2.443123359,3.037391212,3.95441491,1.039553947,2.217254466,-4.735093125,0.028546321,-0.780678214
2018-04-13T00:00:00.000000000Z,1.020985968,0.024430313,-0.010679079,0.133922403,-0.144601482,54.70471325,49.37261847,-0.928276479,-0.822381448,-1.391175124,-1.26737858,-3.948911917,-2.459114205,-3.840867589,-0.001308878,-5.108246169
2018-04-16T00:00:00.000000000Z,1.028355575,0.021181716,0.062010547,0.165289623,-0.103279076,56.49061975,49.37261847,-1.167956689,-4.185666334,-4.54688991,-6.501121084,-5.832943002,-5.326874654,0.483721374,0.002142376,-6.01739971
2018-04-17T00:00:00.000000000Z,1.041627869,0.026349055,0.163724521,0.213602878,-0.049878357,60.0699467,49.37261847,-1.256069982,-4.701827803,-6.284015883,-3.129804195,-8.528784812,-8.460032046,-5.451840621,0.025251278,-8.581644815
2018-04-18T00:00:00.000000000Z,1.03860659,-0.020578139,0.234369663,0.227398416,0.006971247,59.2412511,49.37261847,-1.136471405,-6.795605069,-7.728036838,-6.613628157,-7.868905195,-8.120062478,-1.365349387,0.020803852,-7.978977544
2018-04-19T00:00:00.000000000Z,1.008630524,-0.034060699,0.192118766,0.148118015,0.044000751,49.51465882,49.37261847,-0.681529707,-6.145969112,-5.849425059,-8.402842625,-5.021666868,-5.11701475,3.436036625,-0.028011371,-4.966806
2018-04-20T00:00:00.000000000Z,0.968338484,-0.065908591,0.024405172,-0.015676463,0.040081635,39.71815041,49.37261847,-0.154106887,-3.689527814,-2.172488789,-5.867207672,-1.65121236,-1.589591648,3.816451455,-0.090641361,-2.050756216
2018-04-23T00:00:00.000000000Z,0.965275882,-0.036042708,-0.116845139,-0.125541419,0.00869628,39.11566561,49.37261847,-0.068736382,-1.441452179,-1.228408723,-1.235814107,-0.568182123,-1.032070172,1.261527658,-0.087162069,0.025713551
2018-04-24T00:00:00.000000000Z,0.954621263,-0.033042069,-0.269256691,-0.222362377,-0.046894314,36.4371242,49.37261847,0.947172886,0.123882804,1.707850368,0.151339214,2.9897484,1.99003927,3.629625584,-0.059411681,3.780964798
2018-04-25T00:00:00.000000000Z,0.960167506,0.028019882,-0.372037746,-0.260114745,-0.111923,37.87931825,49.37261847,0.757969508,3.132581137,5.14101417,2.29087091,7.023084884,5.72507525,5.601133244,-0.039162182,7.892004154
2018-04-26T00:00:00.000000000Z,0.964056771,0.02801383,-0.437954096,-0.260824877,-0.177129219,39.01876875,49.37261847,0.09425848,6.334229106,8.455578416,13.12902562,8.294517679,9.087719602,-5.392932477,-0.068934961,7.736093144
2018-04-27T00:00:00.000000000Z,0.954605641,-0.034598067,-0.519706746,-0.274062021,-0.245644725,36.57353597,49.37261847,-0.473688749,5.976984011,9.853971181,8.131495097,12.5223609,11.04542408,5.11111155,-0.113682789,13.24260665
2018-04-30T00:00:00.000000000Z,0.972244786,0.04249982,-0.522792648,-0.221718339,-0.301074309,42.64380675,49.37261847,-0.139398885,10.57744568,12.09616518,13.18115817,12.01418542,12.13077782,-1.150309844,-0.056804826,12.03084833
2018-05-01T00:00:00.000000000Z,0.994527599,0.049806399,-0.447457755,-0.117106756,-0.330350998,49.4407865,49.37261847,-0.792344908,9.243469861,10.10892943,4.257601469,9.401920527,8.343749731,5.767524159,-0.025818874,10.02512563
2018-05-02T00:00:00.000000000Z,1.03699083,0.002909002,-0.242936596,0.069931522,-0.312868118,59.53867551,49.37261847,-0.598462049,7.671902116,5.644846952,8.361446857,6.169039249,6.306378364,-2.249801044,0.061455588,6.111645813
2018-05-03T00:00:00.000000000Z,1.037731147,0.00190707,-0.073548947,0.191455337,-0.265004284,59.93042374,49.37261847,-0.120578014,4.532183812,4.837455172,5.726020549,5.662446264,4.998006676,1.694728731,0.07686641,7.42074928
2018-05-04T00:00:00.000000000Z,1.073484172,0.053095633,0.190028829,0.36402649,-0.173997661,66.95146405,49.37261847,-0.243915388,5.843147384,3.601568874,5.492249456,2.954650369,3.078700033,-2.510969123,0.142434194,2.981280333
2018-05-07T00:00:00.000000000Z,1.076434773,0.040375332,0.419099408,0.474477655,-0.055378247,68.09641015,49.37261847,-0.444195695,2.061402989,2.70802292,4.050871632,2.036680004,2.119880101,-2.031596735,0.13056272,2.019274897
2018-05-08T00:00:00.000000000Z,1.077615907,0.027565825,0.610546734,0.532739985,0.077806749,68.88286661,49.37261847,-0.307267926,1.531091485,1.450172902,1.897839841,0.763876376,0.816359577,-1.304096978,0.131979621,0.593742864
2018-05-09T00:00:00.000000000Z,1.080577778,0.02211239,0.778312625,0.560404701,0.217907924,70.05632401,49.37261847,-0.995041998,0.384413522,0.270803985,0.195827128,0.275112146,-0.611990629,0.620499402,0.101616675,0.816326531
2018-05-10T00:00:00.000000000Z,1.091015525,0.025924589,0.951139889,0.586585572,0.364554317,72.33926653,49.37261847,-1.063890828,0.650899771,-0.73381561,-1.209028982,-1.236117624,-1.532543324,-0.020570839,0.116323875,-1.229599821
2018-05-11T00:00:00.000000000Z,1.082315222,-0.02545692,1.06214541,0.558072874,0.504072536,70.77128833,49.37261847,-0.923286961,-1.06789888,-1.265597404,-5.223901241,-1.362898557,-1.535416811,4.012052049,0.09896676,-1.211849192
2018-05-14T00:00:00.000000000Z,1.075862069,-0.020082499,1.129034119,0.499969266,0.629064852,69.81269134,49.37261847,-0.803083931,-0.930906607,-0.473380989,-1.886154613,-0.700597009,-0.856023035,1.593756952,0.07647612,-0.292397661
2018-05-15T00:00:00.000000000Z,1.063239199,-0.022555018,1.135866764,0.405441529,0.730425235,65.87306211,49.37261847,-0.035467944,-0.176728972,0.416016471,0.356238129,0.315249564,0.343835803,0.097791383,0.093576882,0.454029512
2018-05-16T00:00:00.000000000Z,1.069778633,0.018005579,1.160982177,0.344445554,0.816536623,67.82821537,49.37261847,0.0,0.389797001,0.45414987,-1.992188985,0.495167678,0.689871496,2.104649623,0.110771902,0.112460639
2018-05-17T00:00:00.000000000Z,1.05857124,-0.016181131,1.145092748,0.2628449,0.882247848,65.08582814,49.37261847,0.100126891,0.065714134,1.212109908,-1.891860904,0.741612731,0.923152743,2.525631841,0.090747681,0.633770937
2018-05-18T00:00:00.000000000Z,1.04844472,-0.01770088,1.106830741,0.179666315,0.927164427,63.50575175,49.37261847,0.407836283,0.521891065,1.283243526,2.325516821,1.318910361,1.398759604,-1.098801691,0.095389218,1.226715129
2018-05-21T00:00:00.000000000Z,1.049032136,0.016976124,1.088969275,0.129443879,0.959525396,65.26522448,49.37261847,0.078586425,0.982091009,1.121340696,0.183237193,0.799814759,0.801671324,-0.025330584,0.072659035,0.15790661
2018-05-22T00:00:00.000000000Z,1.039879679,-0.014188623,1.056183576,0.077326544,0.978857032,64.40230062,49.37261847,-0.663664143,0.061347556,0.239646276,1.506287514,0.220466434,0.283429681,-1.393293164,0.020319498,0.11299435
2018-05-23T00:00:00.000000000Z,1.03867919,0.018820824,1.039201236,0.048275363,0.990925873,65.97677002,49.37261847,-0.438972891,0.089517522,-0.452088525,-0.387807423,-1.041395361,-0.961680764,-0.420999586,0.029661706,-0.80880701
2018-05-24T00:00:00.000000000Z,1.030526389,-0.020726071,1.01006463,0.015311006,0.994753624,65.3779109,49.37261847,-0.476172576,-0.67835911,-0.549441493,-0.883981178,-0.007128665,-0.634731496,1.986095438,0.011160315,1.10211426
2018-05-25T00:00:00.000000000Z,1.025298835,0.01571806,0.983703305,-0.008840256,0.99254356,66.04179614,49.37261847,-0.106725363,0.963931227,1.008144132,-1.515938873,0.849226122,0.690402632,3.243946054,0.006347863,1.728007181
2018-05-28T00:00:00.000000000Z,1.025298835,0.01571806,0.983703305,-0.008840256,0.99254356,66.04179614,49.37261847,-0.106725363,0.963931227,1.659269423,3.328560455,1.785693033,1.866482122,-1.600553274,0.006347863,1.728007181
2018-05-29T00:00:00.000000000Z,1.015193607,-0.020497362,0.939076018,-0.042774034,0.981850052,63.92954279,49.37261847,2.148755156,1.367147756,2.628813101,3.556596652,2.74822022,2.829725579,-0.673713769,0.098349817,2.882882883
2018-05-30T00:00:00.000000000Z,1.007722842,-0.016311818,0.885432691,-0.077133889,0.96256658,62.58230764,49.37261847,0.929925668,2.297991769,2.773842238,3.026350008,2.877034099,2.913124712,0.427374597,0.028330924,3.453724605
2018-05-31T00:00:00.000000000Z,1.001360853,-0.027046974,0.82134823,-0.11297468,0.93432291,60.52200483,49.37261847,1.622386705,2.706068771,2.071009985,2.71762296,2.891230309,2.470677147,0.815785874,0.047236182,3.533408834
2018-06-01T00:00:00.000000000Z,1.015692965,0.020511971,0.825597177,-0.086980586,0.912577763,66.79975686,49.37261847,0.536207683,2.743250712,1.113382318,-0.688062369,0.999904216,1.452529729,1.466705305,0.032866072,0.778642937
2018-06-04T00:00:00.000000000Z,1.021901101,0.022645229,0.849830999,-0.050197411,0.900028411,69.29725177,49.37261847,-0.264245284,0.451825541,-0.280227661,-1.250322095,-0.135631672,-0.108813278,0.941475857,0.021911097,-0.308846239
2018-06-05T00:00:00.000000000Z,1.02735952,0.01893113,0.887053157,-0.010380203,0.89743336,71.42910053,49.37261847,-1.992551996,-0.288737747,-0.826149358,-0.928343417,-0.646081688,-0.772761839,0.381057953,-0.056319337,-0.547285464
2018-06-06T00:00:00.000000000Z,1.028373966,0.019293517,0.918072759,0.01651152,0.90156124,72.31628001,49.37261847,-1.639879239,-0.43417326,-0.795621638,0.265353422,-0.854694862,-0.969799776,-1.945475613,-0.027697523,-1.680122191
2018-06-07T00:00:00.000000000Z,1.023831922,-0.019096114,0.92234085,0.016623688,0.905717162,70.43205567,49.37261847,-1.595442642,-1.365040205,-1.431732619,-0.432532992,-1.4967626,-1.573571291,-0.945721219,-0.048386661,-1.378254211
2018-06-08T00:00:00.000000000Z,1.014001276,-0.024587981,0.882467236,-0.018599941,0.901067176,64.27043364,49.37261847,-0.71220058,-1.048029956,-0.629928966,-1.013720792,-1.268251698,-0.891531225,-0.487382961,-0.043241541,-1.501103753
2018-06-11T00:00:00.000000000Z,1.010826287,-0.016243973,0.832395689,-0.05493719,0.887332879,62.68594767,49.37261847,-0.229520112,-1.17264514,-1.018709439,-0.687797706,-1.251898389,-0.944199245,-0.617800878,-0.015531411,-1.305598584
2018-06-12T00:00:00.000000000Z,1.015093454,0.01543308,0.802825154,-0.06760618,0.870431334,64.72908311,49.37261847,-0.036359405,-1.001347971,-1.668118814,-4.077242624,-2.428744924,-2.133957159,0.665400229,0.005034294,-3.411842395
2018-06-13T00:00:00.000000000Z,1.005691329,-0.020283599,0.740992681,-0.103550922,0.844543603,59.3350772,49.37261847,0.844586144,-2.763490991,-2.573394806,-3.169567092,-2.568798525,-3.009445934,0.972496519,0.023821412,-2.197070573
2018-06-14T00:00:00.000000000Z,1.005442055,0.020010357,0.685699516,-0.12707527,0.812774786,59.53138756,49.37261847,-0.006265169,-1.628878106,-2.10407225,-4.596987429,-2.224879923,-2.109011593,1.801956373,-0.012817715,-2.795031056
2018-06-15T00:00:00.000000000Z,0.994694369,-0.074738418,0.597869265,-0.171924417,0.769793682,53.17326197,49.37261847,-0.12548037,-2.206385839,-2.093435269,-6.217628447,-2.236248223,-2.006889311,4.133361302,-0.041539404,-2.084267145
2018-06-18T00:00:00.000000000Z,0.993606167,-0.017540097,0.520647623,-0.199316847,0.71996447,52.90867598,49.37261847,-0.024856041,-1.574778445,-2.515181181,-0.482211813,-3.535418019,-3.390823349,-3.015546034,-0.036475215,-3.497757848
2018-06-19T00:00:00.000000000Z,0.978056147,-0.03113592,0.396777133,-0.258549869,0.655327003,44.35251462,49.37261847,0.62747355,-2.79408985,-2.372290181,-5.434113685,-0.604754153,-1.815595809,4.750430914,-0.029440365,-0.683682771
2018-06-20T00:00:00.000000000Z,0.982488212,0.01930764,0.310362623,-0.275971504,0.586334127,46.79757339,49.37261847,-0.089014881,-0.36931268,-1.096188347,0.257127262,-1.407388234,-1.238770389,-1.527832957,-0.058790735,-1.270705695
2018-06-21T00:00:00.000000000Z,0.977666719,-0.023459107,0.21917903,-0.293724077,0.512903107,44.05469205,49.37261847,1.584098069,-1.029491975,-0.747130248,-4.604188119,0.017369117,-0.148124849,4.627008749,0.008289422,0.02282063
2018-06-22T00:00:00.000000000Z,0.97560431,-0.029294507,0.134870757,-0.302425881,0.437296637,42.65465932,49.37261847,1.133009993,0.092179835,0.647950784,-0.078134692,0.975561702,1.121309841,0.192577356,-0.02573344,0.114442664
2018-06-25T00:00:00.000000000Z,0.962723541,-0.029627967,0.015428425,-0.33749457,0.352922995,36.42210895,49.37261847,3.04486327,0.088527994,1.374897256,2.544172438,2.642661649,2.084953817,0.22069745,0.044906279,2.764869888
2018-06-26T00:00:00.000000000Z,0.975697126,0.02400763,-0.035250648,-0.310538914,0.275288266,43.77254094,49.37261847,1.443315064,2.290879279,2.091162755,1.093679453,0.621521319,1.849719251,-1.36903512,0.006772033,-0.275355668
2018-06-27T00:00:00.000000000Z,0.974992157,-0.02419137,-0.080138804,-0.284341656,0.204202852,43.07728607,49.37261847,2.968247835,-0.391709349,0.130672911,1.01135048,0.99182677,0.752624658,-0.321853813,0.075105189,0.689496667
2018-06-28T00:00:00.000000000Z,0.982515131,0.016823936,-0.088867258,-0.234456088,0.14558883,47.20554755,49.37261847,1.113452216,0.600723293,0.415600279,0.094091171,0.879664117,-0.042843422,1.229203376,0.009736098,1.323294547
2018-06-29T00:00:00.000000000Z,0.981829201,-0.023431102,-0.101872546,-0.197969101,0.096096555,46.19089994,49.37261847,1.230785358,1.056726739,1.709464623,1.305681037,2.593122887,1.751431274,1.643564505,0.012956986,2.949245542
2018-07-02T00:00:00.000000000Z,0.994055445,0.017639498,-0.071812614,-0.134327335,0.062514721,52.21327403,64.56895987,-0.72170973,2.375206526,2.351884183,2.948861375,2.07919754,2.457687094,-1.253179711,-0.046717136,1.695681664
2018-07-03T00:00:00.000000000Z,0.979192718,-0.014227508,-0.10886751,-0.137105785,0.028238275,43.89865197,64.56895987,0.098574046,1.239917677,2.956939894,3.857263927,2.571945076,2.596874003,-1.71736517,-0.045892191,2.139898757
2018-07-04T00:00:00.000000000Z,0.979192718,-0.014227508,-0.10886751,-0.137105785,0.028238275,43.89865197,64.56895987,0.098574046,1.239917677,2.160601088,3.344160308,2.636565079,2.695926537,-1.204261551,-0.045892191,2.139898757
2018-07-05T00:00:00.000000000Z,0.989329871,0.01680174,-0.10873824,-0.109581212,0.000842972,47.95558398,64.56895987,-1.15719646,1.689736713,1.069623239,0.088899356,1.952544432,1.154409867,2.992588889,-0.078340322,3.081488245
2018-07-06T00:00:00.000000000Z,1.00435348,0.018047221,-0.05953453,-0.048302001,-0.011232528,54.08534629,64.56895987,-1.449574942,2.440058694,1.561343843,1.97015968,1.647604675,1.54430154,-0.168763598,-0.045955245,1.801396082
2018-07-09T00:00:00.000000000Z,1.018686092,0.020411698,0.029152531,0.032308048,-0.003155516,59.40590762,64.56895987,-1.480497257,1.323137456,0.931984402,1.285169824,0.476582392,0.54164569,-1.107510486,-0.016955867,0.177659338
2018-07-10T00:00:00.000000000Z,1.017796735,-0.016658902,0.094315869,0.077977109,0.016338761,58.8140055,64.56895987,-1.328039123,0.053503112,1.732213417,-1.544364391,1.445159496,1.381947102,2.122399073,-0.015361128,0.578034682
2018-07-11T00:00:00.000000000Z,1.005629623,-0.020508854,0.097229415,0.064712523,0.032516891,52.2041498,64.56895987,-1.083571978,0.476451404,1.762149434,0.883688946,1.916571756,1.851015468,0.467966832,-0.05792897,1.351655778
2018-07-12T00:00:00.000000000Z,1.022957652,0.019496485,0.159828581,0.101849352,0.057979229,58.72393004,64.56895987,-1.113803813,1.089128954,-0.261185801,-0.440115343,-0.159267883,-0.645661976,0.83869816,-0.008552612,0.398582817
2018-07-13T00:00:00.000000000Z,1.023939483,0.013460347,0.211040707,0.122449182,0.088591525,59.11394559,64.56895987,-0.620807949,0.253699194,0.051912036,1.360701984,-0.36646443,-0.169782453,-1.316463984,0.01397009,0.044238
2018-07-16T00:00:00.000000000Z,1.02110803,-0.016398221,0.240781938,0.12175233,0.119029608,57.9348789,64.56895987,0.076722479,0.018711302,0.259571698,1.023071623,0.266448176,0.364190376,-0.668383084,0.03754841,0.354688539
2018-07-17T00:00:00.000000000Z,1.02330947,0.017136075,0.271709889,0.122144225,0.149565664,59.07759311,64.56895987,-0.31938523,0.293360061,0.090383084,-2.299355984,0.285040855,-0.09339118,3.095111952,0.023961226,0.795755968
2018-07-18T00:00:00.000000000Z,1.016378629,-0.017752571,0.27290176,0.098668877,0.174232883,55.93093948,64.56895987,-0.784734765,0.64028474,1.625364554,0.828926728,1.646548615,1.498023079,1.482698077,-0.013851418,2.311624806
2018-07-19T00:00:00.000000000Z,1.022818277,0.022849344,0.298645799,0.099530333,0.199115466,59.20680865,64.56895987,0.161110279,1.875061319,2.308463731,1.146556803,1.069029086,1.904035219,0.066500101,0.044020075,1.213056903
2018-07-20T00:00:00.000000000Z,1.018716638,-0.025072709,0.30663733,0.086017491,0.220619839,57.75375285,64.56895987,0.392624412,0.87450308,1.333663447,-2.714736985,0.825504972,1.704987002,2.49364479,0.044587272,-0.221092195
2018-07-23T00:00:00.000000000Z,1.017806556,0.01799105,0.312594942,0.073580082,0.23901486,58.15591089,64.56895987,-0.115576103,-0.245889467,-0.074884113,-0.297260974,-0.735071693,-0.585973773,-0.586326391,0.019671887,-0.883587365
2018-07-24T00:00:00.000000000Z,1.022283998,0.020803731,0.340025037,0.080808142,0.259216895,61.41894312,64.56895987,0.208548138,-0.716635129,-0.836489982,-0.763917592,-1.391366747,-1.1235145,-0.63959118,0.044995247,-1.403508772
2018-07-25T00:00:00.000000000Z,1.029097779,0.018312534,0.391942918,0.106180818,0.2857621,65.22435475,64.56895987,0.114328729,-1.115128374,-1.328907089,0.765260074,1.624137792,-0.928012517,2.667283919,0.055752324,3.432543993
2018-07-26T00:00:00.000000000Z,1.023245443,-0.020891636,0.416984643,0.104978035,0.312006608,63.04405637,64.56895987,-0.421843349,2.931218662,4.07760446,6.123376902,5.306707616,4.357542213,0.653698714,0.016472787,6.777075616
2018-07-27T00:00:00.000000000Z,1.00484275,-0.025274727,0.371225486,0.047375102,0.323850384,52.73785064,64.56895987,0.099730552,5.422218706,8.643456221,2.918589184,8.795942852,8.505032608,5.989011082,-0.004097966,8.907600266
2018-07-30T00:00:00.000000000Z,0.997798483,-0.022122862,0.310403064,-0.010757856,0.32116092,49.74198579,64.56895987,0.987218114,7.015187612,9.622434474,13.30114822,10.32704859,10.46910243,-3.205315819,0.021778202,10.0958324
2018-07-31T00:00:00.000000000Z,0.998989012,0.041535436,0.266392299,-0.043814897,0.310207196,50.78420281,64.56895987,0.259836272,7.889128141,10.2458708,11.25746823,9.205661063,9.596626525,-2.405155061,-0.00592391,8.852313167
2018-08-01T00:00:00.000000000Z,1.053015726,0.070115689,0.440271133,0.10405115,0.336219983,70.30843523,64.56895987,0.543478621,6.793801309,3.73016693,5.976084731,3.131271861,3.70988252,-3.119541988,0.129411898,2.856542743
