date,norm_close,norm_obv_diff,macd_line,macd_diff,macd_signal,rsi,ev_ebitda,norm_vix_change,arima_pred,arima_res,tcn_pred,tcn_res,price_change
2018-03-08T00:00:00.000000000Z,1.030545212,0.020024627,0.54076332,0.103365996,0.437397324,58.71503333,33.08901065,-1.273469405,-0.762434138,1.879210054,-0.319727433,1.436503349,1.116775916
2018-03-09T00:00:00.000000000Z,1.0404028,0.027401368,0.5935133,0.12489278,0.468620519,63.19629959,33.08901065,-1.277290225,0.551010245,1.570494094,1.515193712,0.606310627,2.121504339
2018-03-12T00:00:00.000000000Z,1.042852789,0.026603717,0.6607845,0.153731184,0.507053315,65.52354211,33.08901065,-0.823816381,1.288110623,1.474984043,2.663371876,0.09972279,2.763094666
2018-03-13T00:00:00.000000000Z,1.027768679,-0.026144612,0.673252995,0.132959744,0.540293251,61.34599772,33.08901065,-0.586835647,1.7866648,0.089237076,3.106371226,-1.23046935,1.875901876
2018-03-14T00:00:00.000000000Z,1.014946292,-0.024212851,0.646631412,0.085070529,0.561560884,57.857892,33.08901065,-0.163354092,1.307674926,0.634072647,2.639132152,-0.697384579,1.941747573
2018-03-15T00:00:00.000000000Z,1.012899108,0.019073182,0.622393632,0.048666199,0.573727433,58.21327279,33.08901065,0.016669284,0.761727246,0.198656908,1.075686899,-0.115302745,0.960384154
2018-03-16T00:00:00.000000000Z,1.007853561,-0.041726125,0.584345301,0.008494294,0.575851007,56.66932824,33.08901065,0.440965983,-0.246706397,-0.839223726,-0.169678917,-0.916251206,-1.085930123
2018-03-19T00:00:00.000000000Z,0.991660057,-0.028507017,0.496822018,-0.063223191,0.560045209,50.51344887,33.08901065,1.144084885,0.145784549,-3.67629659,-1.218121867,-2.312390174,-3.530512041
2018-03-20T00:00:00.000000000Z,0.990467501,-0.017036023,0.421790135,-0.110604059,0.532394194,50.42128501,33.08901065,0.634728338,-0.069966193,-2.550430408,-2.46246119,-0.157935411,-2.620396601
2018-03-21T00:00:00.000000000Z,0.967850369,-0.031346512,0.283211992,-0.199345762,0.482557754,42.56039344,33.08901065,0.20636133,-1.177431721,-2.846377803,-2.147720923,-1.876088601,-4.023809524
2018-03-22T00:00:00.000000000Z,0.955185136,-0.035449919,0.1259418,-0.285292763,0.411234563,38.62771367,33.08901065,2.266757344,-2.141978878,-3.351481288,-3.845078529,-1.648381637,-5.493460166
2018-03-23T00:00:00.000000000Z,0.935883991,-0.036105538,-0.072101134,-0.386668558,0.314567424,33.2821662,33.08901065,3.125190587,-2.252032676,-5.098802646,-4.561402447,-2.789432875,-7.350835322
2018-03-26T00:00:00.000000000Z,0.982212938,0.034338855,-0.078862965,-0.314744311,0.235881346,48.66606264,33.08901065,0.56724763,-2.688387846,1.258431472,-5.492868549,4.062912175,-1.429956374
2018-03-27T00:00:00.000000000Z,0.959600853,-0.036267891,-0.167022655,-0.322323201,0.155300546,42.65444973,33.08901065,1.255019714,-4.075347344,0.123832192,-1.310584882,-2.64093027,-3.951515152
2018-03-28T00:00:00.000000000Z,0.952346237,-0.038402538,-0.26849224,-0.339034229,0.070541988,40.45073654,33.08901065,1.478223685,-3.089870704,0.311403822,-2.457288133,-0.321178749,-2.778466882
2018-03-29T00:00:00.000000000Z,0.961622754,0.037809187,-0.320999838,-0.313233462,-0.007766377,42.67591744,33.08901065,-0.765919518,-1.165805963,0.536716884,-0.735192631,0.106103552,-0.629089079
2018-03-30T00:00:00.000000000Z,0.961622754,0.037809187,-0.320999838,-0.313233462,-0.007766377,42.67591744,33.08901065,-0.765919518,-1.165805963,0.536716884,1.048457385,-1.677546464,-0.629089079
2018-04-02T00:00:00.000000000Z,0.957915685,-0.034920929,-0.379220893,-0.297163613,-0.08205728,41.23771411,49.37261847,-0.263797612,-0.694907384,1.751064004,-2.317967542,3.374124162,1.05615662
2018-04-03T00:00:00.000000000Z,0.970039653,0.028198937,-0.388605242,-0.245238369,-0.143366872,44.34521498,49.37261847,0.017362117,-0.899718771,-1.657448674,-0.544424596,-2.012742849,-2.557167445
2018-04-04T00:00:00.000000000Z,0.990084448,0.032237312,-0.330902321,-0.150028359,-0.180873962,49.77938123,49.37261847,-0.563157606,-1.170385854,3.113848752,-0.510544056,2.454006954,1.943462898
2018-04-05T00:00:00.000000000Z,0.997596154,0.025345678,-0.259586331,-0.062969895,-0.196616436,51.65236813,49.37261847,-0.889652556,-0.154851833,3.931325423,1.628707129,2.147766461,3.77647359
2018-04-06T00:00:00.000000000Z,0.974500209,-0.03373127,-0.283716695,-0.069680207,-0.214036488,44.9471242,49.37261847,0.389072081,-0.403378825,0.757898957,2.485873035,-2.131352903,0.354520132
2018-04-09T00:00:00.000000000Z,0.987164153,0.027807179,-0.267480179,-0.042754953,-0.224725226,47.75624284,49.37261847,-0.393199903,1.254510581,0.784745091,0.706139682,1.33311599,2.039255672
2018-04-10T00:00:00.000000000Z,1.008133297,0.027669541,-0.191881996,0.026274584,-0.21815658,52.63626679,49.37261847,-0.148148357,1.883761285,1.018080754,1.430642431,1.471199608,2.901842039
2018-04-11T00:00:00.000000000Z,1.00563642,-0.021677566,-0.145622655,0.05802714,-0.203649795,51.32822735,49.37261847,0.044097013,1.767456078,-1.272284006,1.002830822,-0.50765875,0.495172072
2018-04-12T00:00:00.000000000Z,1.016818813,0.022173184,-0.075811233,0.10227085,-0.178082083,53.92419776,49.37261847,-0.116401243,-0.017911521,0.804732273,-0.203379524,0.990200276,0.786820752
2018-04-13T00:00:00.000000000Z,1.020985968,0.024430313,-0.010679079,0.133922403,-0.144601482,54.70471325,49.37261847,-0.928276479,0.443779263,3.290765274,2.350121584,1.384422953,3.734544537
2018-04-16T00:00:00.000000000Z,1.028355575,0.021181716,0.062010547,0.165289623,-0.103279076,56.49061975,49.37261847,-1.167956689,1.000380817,2.37208983,2.831851688,0.540618959,3.372470647
2018-04-17T00:00:00.000000000Z,1.041627869,0.026349055,0.163724521,0.213602878,-0.049878357,60.0699467,49.37261847,-1.256069982,1.174628619,1.694424839,1.999702453,0.869351005,2.869053458
2018-04-18T00:00:00.000000000Z,1.03860659,-0.020578139,0.234369663,0.227398416,0.006971247,59.2412511,49.37261847,-1.136471405,2.895411111,0.233438359,3.486277652,-0.357428182,3.12884947
2018-04-19T00:00:00.000000000Z,1.008630524,-0.034060699,0.192118766,0.148118015,0.044000751,49.51465882,49.37261847,-0.681529707,3.360532817,-4.141211031,2.282532329,-3.063210543,-0.780678214
2018-04-20T00:00:00.000000000Z,0.968338484,-0.065908591,0.024405172,-0.015676463,0.040081635,39.71815041,49.37261847,-0.154106887,1.769158302,-6.877404471,-1.450761782,-3.657484387,-5.108246169
2018-04-23T00:00:00.000000000Z,0.965275882,-0.036042708,-0.116845139,-0.125541419,0.00869628,39.11566561,49.37261847,-0.068736382,-0.59073161,-5.4266681,-4.882370647,-1.135029063,-6.01739971
2018-04-24T00:00:00.000000000Z,0.954621263,-0.033042069,-0.269256691,-0.222362377,-0.046894314,36.4371242,49.37261847,0.947172886,-2.712904291,-5.868740524,-5.727860656,-2.853784159,-8.581644815
2018-04-25T00:00:00.000000000Z,0.960167506,0.028019882,-0.372037746,-0.260114745,-0.111923,37.87931825,49.37261847,0.757969508,-4.624884359,-3.354093185,-7.200282254,-0.77869529,-7.978977544
2018-04-26T00:00:00.000000000Z,0.964056771,0.02801383,-0.437954096,-0.260824877,-0.177129219,39.01876875,49.37261847,0.09425848,-5.075610932,0.108804932,-5.353884631,0.387078631,-4.966806
2018-04-27T00:00:00.000000000Z,0.954605641,-0.034598067,-0.519706746,-0.274062021,-0.245644725,36.57353597,49.37261847,-0.473688749,-3.797810965,1.747054749,-2.178694877,0.127938661,-2.050756216
2018-04-30T00:00:00.000000000Z,0.972244786,0.04249982,-0.522792648,-0.221718339,-0.301074309,42.64380675,49.37261847,-0.139398885,-2.513661539,2.53937509,-1.346991712,1.372705263,0.025713551
2018-05-01T00:00:00.000000000Z,0.994527599,0.049806399,-0.447457755,-0.117106756,-0.330350998,49.4407865,49.37261847,-0.792344908,-1.313113274,5.094078072,1.77063601,2.010328788,3.780964798
2018-05-02T00:00:00.000000000Z,1.03699083,0.002909002,-0.242936596,0.069931522,-0.312868118,59.53867551,49.37261847,-0.598462049,0.369515907,7.522488247,4.266666324,3.62533783,7.892004154
2018-05-03T00:00:00.000000000Z,1.037731147,0.00190707,-0.073548947,0.191455337,-0.265004284,59.93042374,49.37261847,-0.120578014,0.936848556,6.799244588,7.450299239,0.285793905,7.736093144
2018-05-04T00:00:00.000000000Z,1.073484172,0.053095633,0.190028829,0.36402649,-0.173997661,66.95146405,49.37261847,-0.243915388,2.924379347,10.3182273,8.238877175,5.003729475,13.24260665
2018-05-07T00:00:00.000000000Z,1.076434773,0.040375332,0.419099408,0.474477655,-0.055378247,68.09641015,49.37261847,-0.444195695,4.825025143,7.205823187,11.367202,0.663646334,12.03084833
2018-05-08T00:00:00.000000000Z,1.077615907,0.027565825,0.610546734,0.532739985,0.077806749,68.88286661,49.37261847,-0.307267926,7.139938364,2.885187266,9.21338963,0.811736,10.02512563
2018-05-09T00:00:00.000000000Z,1.080577778,0.02211239,0.778312625,0.560404701,0.217907924,70.05632401,49.37261847,-0.995041998,7.718359719,-1.606713906,6.276804789,-0.165158976,6.111645813
2018-05-10T00:00:00.000000000Z,1.091015525,0.025924589,0.951139889,0.586585572,0.364554317,72.33926653,49.37261847,-1.063890828,6.801328441,0.619420839,4.138505536,3.282243744,7.42074928
2018-05-11T00:00:00.000000000Z,1.082315222,-0.02545692,1.06214541,0.558072874,0.504072536,70.77128833,49.37261847,-0.923286961,4.218082414,-1.236802081,4.080037904,-1.098757571,2.981280333
2018-05-14T00:00:00.000000000Z,1.075862069,-0.020082499,1.129034119,0.499969266,0.629064852,69.81269134,49.37261847,-0.803083931,2.03240796,-0.013133063,2.220449653,-0.201174756,2.019274897
2018-05-15T00:00:00.000000000Z,1.063239199,-0.022555018,1.135866764,0.405441529,0.730425235,65.87306211,49.37261847,-0.035467944,2.895250632,-2.301507768,2.025001255,-1.431258391,0.593742864
2018-05-16T00:00:00.000000000Z,1.069778633,0.018005579,1.160982177,0.344445554,0.816536623,67.82821537,49.37261847,0.0,2.709299793,-1.892973262,0.701153061,0.11517347,0.816326531
2018-05-17T00:00:00.000000000Z,1.05857124,-0.016181131,1.145092748,0.2628449,0.882247848,65.08582814,49.37261847,0.100126891,1.897779993,-3.127379814,0.815437172,-2.045036993,-1.229599821
2018-05-18T00:00:00.000000000Z,1.04844472,-0.01770088,1.106830741,0.179666315,0.927164427,63.50575175,49.37261847,0.407836283,0.569609081,-1.781458273,-0.384864371,-0.826984821,-1.211849192
2018-05-21T00:00:00.000000000Z,1.049032136,0.016976124,1.088969275,0.129443879,0.959525396,65.26522448,49.37261847,0.078586425,0.621204088,-0.913601749,-0.519876202,0.227478541,-0.292397661
2018-05-22T00:00:00.000000000Z,1.039879679,-0.014188623,1.056183576,0.077326544,0.978857032,64.40230062,49.37261847,-0.663664143,-0.873832457,1.327861969,0.497068279,-0.043038767,0.454029512
2018-05-23T00:00:00.000000000Z,1.03867919,0.018820824,1.039201236,0.048275363,0.990925873,65.97677002,49.37261847,-0.438972891,-0.51476836,0.627228999,0.404032955,-0.291572316,0.112460639
2018-05-24T00:00:00.000000000Z,1.030526389,-0.020726071,1.01006463,0.015311006,0.994753624,65.3779109,49.37261847,-0.476172576,0.327909151,0.305861786,0.979953356,-0.346182419,0.633770937
2018-05-25T00:00:00.000000000Z,1.025298835,0.01571806,0.983703305,-0.008840256,0.99254356,66.04179614,49.37261847,-0.106725363,1.20737714,0.019337989,1.389081547,-0.162366418,1.226715129
2018-05-28T00:00:00.000000000Z,1.025298835,0.01571806,0.983703305,-0.008840256,0.99254356,66.04179614,49.37261847,-0.106725363,1.20737714,0.019337989,0.97419072,0.252524409,1.226715129
2018-05-29T00:00:00.000000000Z,1.015193607,-0.020497362,0.939076018,-0.042774034,0.981850052,63.92954279,49.37261847,2.148755156,0.561821338,-0.403914728,1.270912203,-1.113005593,0.15790661
2018-05-30T00:00:00.000000000Z,1.007722842,-0.016311818,0.885432691,-0.077133889,0.96256658,62.58230764,49.37261847,0.929925668,0.131762605,-0.018768255,0.414037772,-0.301043422,0.11299435
2018-05-31T00:00:00.000000000Z,1.001360853,-0.027046974,0.82134823,-0.11297468,0.93432291,60.52200483,49.37261847,1.622386705,-0.289255789,-0.519551221,-0.040714184,-0.768092826,-0.80880701
2018-06-01T00:00:00.000000000Z,1.015692965,0.020511971,0.825597177,-0.086980586,0.912577763,66.79975686,49.37261847,0.536207683,-0.421492714,1.523606974,-0.814376756,1.916491016,1.10211426
2018-06-04T00:00:00.000000000Z,1.021901101,0.022645229,0.849830999,-0.050197411,0.900028411,69.29725177,49.37261847,-0.264245284,-0.795812252,2.523819433,0.634198174,1.093809007,1.728007181
2018-06-05T00:00:00.000000000Z,1.02735952,0.01893113,0.887053157,-0.010380203,0.89743336,71.42910053,49.37261847,-1.992551996,-0.104584665,2.987467548,2.015893991,0.866988892,2.882882883
2018-06-06T00:00:00.000000000Z,1.028373966,0.019293517,0.918072759,0.01651152,0.90156124,72.31628001,49.37261847,-1.639879239,1.323267419,2.130457186,3.110187958,0.343536647,3.453724605
2018-06-07T00:00:00.000000000Z,1.023831922,-0.019096114,0.92234085,0.016623688,0.905717162,70.43205567,49.37261847,-1.595442642,2.086376144,1.44703269,3.616538329,-0.083129495,3.533408834
2018-06-08T00:00:00.000000000Z,1.014001276,-0.024587981,0.882467236,-0.018599941,0.901067176,64.27043364,49.37261847,-0.71220058,2.447107854,-1.668464917,2.099422637,-1.3207797,0.778642937
2018-06-11T00:00:00.000000000Z,1.010826287,-0.016243973,0.832395689,-0.05493719,0.887332879,62.68594767,49.37261847,-0.229520112,1.652239698,-1.961085937,-0.291319086,-0.017527153,-0.308846239
2018-06-12T00:00:00.000000000Z,1.015093454,0.01543308,0.802825154,-0.06760618,0.870431334,64.72908311,49.37261847,-0.036359405,0.774921874,-1.322207338,-0.83480923,0.287523766,-0.547285464
2018-06-13T00:00:00.000000000Z,1.005691329,-0.020283599,0.740992681,-0.103550922,0.844543603,59.3350772,49.37261847,0.844586144,-0.612887425,-1.067234766,-0.98374204,-0.696380151,-1.680122191
2018-06-14T00:00:00.000000000Z,1.005442055,0.020010357,0.685699516,-0.12707527,0.812774786,59.53138756,49.37261847,-0.006265169,-0.736666862,-0.641587349,-1.59359728,0.215343069,-1.378254211
2018-06-15T00:00:00.000000000Z,0.994694369,-0.074738418,0.597869265,-0.171924417,0.769793682,53.17326197,49.37261847,-0.12548037,-0.414844564,-1.086259189,-0.841584132,-0.659519621,-1.501103753
2018-06-18T00:00:00.000000000Z,0.993606167,-0.017540097,0.520647623,-0.199316847,0.71996447,52.90867598,49.37261847,-0.024856041,0.247910472,-1.553509056,-1.440952448,0.135353864,-1.305598584
2018-06-19T00:00:00.000000000Z,0.978056147,-0.03113592,0.396777133,-0.258549869,0.655327003,44.35251462,49.37261847,0.62747355,-0.419210047,-2.992632348,-1.518774569,-1.893067826,-3.411842395
2018-06-20T00:00:00.000000000Z,0.982488212,0.01930764,0.310362623,-0.275971504,0.586334127,46.79757339,49.37261847,-0.089014881,-0.889995792,-1.307074781,-2.840856188,0.643785615,-2.197070573
2018-06-21T00:00:00.000000000Z,0.977666719,-0.023459107,0.21917903,-0.293724077,0.512903107,44.05469205,49.37261847,1.584098069,-1.851192772,-0.943838284,-2.282447337,-0.512583719,-2.795031056
2018-06-22T00:00:00.000000000Z,0.97560431,-0.029294507,0.134870757,-0.302425881,0.437296637,42.65465932,49.37261847,1.133009993,-2.359574674,0.275307529,-2.475416957,0.391149812,-2.084267145
2018-06-25T00:00:00.000000000Z,0.962723541,-0.029627967,0.015428425,-0.33749457,0.352922995,36.42210895,49.37261847,3.04486327,-1.949015459,-1.548742389,-2.069361754,-1.428396094,-3.497757848
2018-06-26T00:00:00.000000000Z,0.975697126,0.02400763,-0.035250648,-0.310538914,0.275288266,43.77254094,49.37261847,1.443315064,-1.141391102,0.457708331,-2.526828828,1.843146057,-0.683682771
2018-06-27T00:00:00.000000000Z,0.974992157,-0.02419137,-0.080138804,-0.284341656,0.204202852,43.07728607,49.37261847,2.968247835,-1.037882941,-0.232822754,-1.086472266,-0.184233429,-1.270705695
2018-06-28T00:00:00.000000000Z,0.982515131,0.016823936,-0.088867258,-0.234456088,0.14558883,47.20554755,49.37261847,1.113452216,-1.350683541,1.373504171,-1.232629314,1.255449944,0.02282063
2018-06-29T00:00:00.000000000Z,0.981829201,-0.023431102,-0.101872546,-0.197969101,0.096096555,46.19089994,49.37261847,1.230785358,-0.747020496,0.86146316,0.610656162,-0.496213498,0.114442664
2018-07-02T00:00:00.000000000Z,0.994055445,0.017639498,-0.071812614,-0.134327335,0.062514721,52.21327403,64.56895987,-0.72170973,-0.434459948,3.199329836,1.342369423,1.422500465,2.764869888
2018-07-03T00:00:00.000000000Z,0.979192718,-0.014227508,-0.10886751,-0.137105785,0.028238275,43.89865197,64.56895987,0.098574046,0.110045332,-0.385401,2.255958848,-2.531314516,-0.275355668
2018-07-04T00:00:00.000000000Z,0.979192718,-0.014227508,-0.10886751,-0.137105785,0.028238275,43.89865197,64.56895987,0.098574046,0.110045332,-0.385401,-0.409047089,0.133691421,-0.275355668
2018-07-05T00:00:00.000000000Z,0.989329871,0.01680174,-0.10873824,-0.109581212,0.000842972,47.95558398,64.56895987,-1.15719646,0.530711793,0.158784874,-0.909346301,1.598842968,0.689496667
2018-07-06T00:00:00.000000000Z,1.00435348,0.018047221,-0.05953453,-0.048302001,-0.011232528,54.08534629,64.56895987,-1.449574942,0.97835087,0.344943677,-0.381070337,1.704364884,1.323294547
2018-07-09T00:00:00.000000000Z,1.018686092,0.020411698,0.029152531,0.032308048,-0.003155516,59.40590762,64.56895987,-1.480497257,0.020789404,2.928456138,0.206229958,2.743015584,2.949245542
2018-07-10T00:00:00.000000000Z,1.017796735,-0.016658902,0.094315869,0.077977109,0.016338761,58.8140055,64.56895987,-1.328039123,0.139826391,1.555855273,3.6621128,-1.966431136,1.695681664
2018-07-11T00:00:00.000000000Z,1.005629623,-0.020508854,0.097229415,0.064712523,0.032516891,52.2041498,64.56895987,-1.083571978,1.038181153,1.101717604,3.149364488,-1.009465731,2.139898757
2018-07-12T00:00:00.000000000Z,1.022957652,0.019496485,0.159828581,0.101849352,0.057979229,58.72393004,64.56895987,-1.113803813,2.535427658,0.546060587,1.25844823,1.823040015,3.081488245
2018-07-13T00:00:00.000000000Z,1.023939483,0.013460347,0.211040707,0.122449182,0.088591525,59.11394559,64.56895987,-0.620807949,1.495467401,0.305928681,1.531553073,0.269843009,1.801396082
2018-07-16T00:00:00.000000000Z,1.02110803,-0.016398221,0.240781938,0.12175233,0.119029608,57.9348789,64.56895987,0.076722479,1.400864082,-1.223204744,0.631536658,-0.45387732,0.177659338
2018-07-17T00:00:00.000000000Z,1.02330947,0.017136075,0.271709889,0.122144225,0.149565664,59.07759311,64.56895987,-0.31938523,1.084787436,-0.506752754,0.010365351,0.567669331,0.578034682
2018-07-18T00:00:00.000000000Z,1.016378629,-0.017752571,0.27290176,0.098668877,0.174232883,55.93093948,64.56895987,-0.784734765,0.744134466,0.607521312,1.124294594,0.227361184,1.351655778
2018-07-19T00:00:00.000000000Z,1.022818277,0.022849344,0.298645799,0.099530333,0.199115466,59.20680865,64.56895987,0.161110279,-0.090137791,0.488720608,-0.129218317,0.527801134,0.398582817
2018-07-20T00:00:00.000000000Z,1.018716638,-0.025072709,0.30663733,0.086017491,0.220619839,57.75375285,64.56895987,0.392624412,0.413203961,-0.368965961,0.37439037,-0.33015237,0.044238
2018-07-23T00:00:00.000000000Z,1.017806556,0.01799105,0.312594942,0.073580082,0.23901486,58.15591089,64.56895987,-0.115576103,1.272884916,-0.918196377,0.422440375,-0.067751836,0.354688539
2018-07-24T00:00:00.000000000Z,1.022283998,0.020803731,0.340025037,0.080808142,0.259216895,61.41894312,64.56895987,0.208548138,0.836423009,-0.040667041,-0.07311236,0.868868328,0.795755968
2018-07-25T00:00:00.000000000Z,1.029097779,0.018312534,0.391942918,0.106180818,0.2857621,65.22435475,64.56895987,0.114328729,-0.092995607,2.404620413,1.246956553,1.064668253,2.311624806
2018-07-26T00:00:00.000000000Z,1.023245443,-0.020891636,0.416984643,0.104978035,0.312006608,63.04405637,64.56895987,-0.421843349,-0.135502925,1.348559828,2.140603176,-0.927546273,1.213056903
2018-07-27T00:00:00.000000000Z,1.00484275,-0.025274727,0.371225486,0.047375102,0.323850384,52.73785064,64.56895987,0.099730552,1.154090977,-1.375183172,1.704930602,-1.926022797,-0.221092195
2018-07-30T00:00:00.000000000Z,0.997798483,-0.022122862,0.310403064,-0.010757856,0.32116092,49.74198579,64.56895987,0.987218114,1.406868552,-2.290455917,-0.567333575,-0.31625379,-0.883587365
2018-07-31T00:00:00.000000000Z,0.998989012,0.041535436,0.266392299,-0.043814897,0.310207196,50.78420281,64.56895987,0.259836272,0.485553715,-1.889062487,-1.756808471,0.353299699,-1.403508772
2018-08-01T00:00:00.000000000Z,1.053015726,0.070115689,0.440271133,0.10405115,0.336219983,70.30843523,64.56895987,0.543478621,-0.938099867,4.37064386,-2.357049927,5.78959392,3.432543993
2018-08-02T00:00:00.000000000Z,1.077574358,0.062806454,0.682366844,0.276917489,0.405449355,75.74397509,64.56895987,0.032337111,-1.596709464,8.37378508,3.257531609,3.519544007,6.777075616
2018-08-03T00:00:00.000000000Z,1.075268817,0.033920977,0.876232523,0.376626534,0.499605989,76.24927317,64.56895987,-0.843295648,0.931713664,7.975886602,8.156141991,0.751458275,8.907600266
2018-08-06T00:00:00.000000000Z,1.075596586,0.026199764,1.038079051,0.43077845,0.607300601,77.10531715,64.56895987,-1.666884644,4.507073391,5.588759009,9.840489654,0.255342746,10.0958324
2018-08-07T00:00:00.000000000Z,1.061006807,-0.025214778,1.11635677,0.407244935,0.709111835,71.96551812,64.56895987,-1.185339681,6.848987874,2.003325293,9.616840115,-0.764526948,8.852313167
2018-08-08T00:00:00.000000000Z,1.056412469,0.02265141,1.167356615,0.366595824,0.800760791,72.09615744,64.56895987,-1.415718507,6.996445375,-4.139902632,4.159427199,-1.302884456,2.856542743
2018-08-09T00:00:00.000000000Z,1.060023623,0.022919885,1.22512166,0.339488695,0.885632965,73.80509524,64.56895987,-0.614140273,4.502466818,-3.76777294,0.659870864,0.074823014,0.734693878
2018-08-10T00:00:00.000000000Z,1.05228269,-0.02381002,1.244451861,0.287055117,0.957396744,71.97918058,64.56895987,1.058390278,1.476480459,-1.354405179,0.635798744,-0.513723464,0.12207528
2018-08-13T00:00:00.000000000Z,1.054143788,0.024547581,1.270941884,0.250836112,1.020105772,73.48616933,64.56895987,2.504493729,-0.954731337,1.217889232,-0.074230851,0.337388746,0.263157895
2018-08-14T00:00:00.000000000Z,1.053568024,0.019537796,1.293964644,0.219087098,1.074877546,74.45702498,64.56895987,1.742273274,-0.789618995,2.424273674,0.973474797,0.661179882,1.634654679
2018-08-15T00:00:00.000000000Z,1.050491002,0.02682441,1.306031312,0.184923012,1.1211083,74.97395584,64.56895987,2.766802026,1.499562313,0.29745627,2.197310631,-0.400292048,1.797018583
2018-08-16T00:00:00.000000000Z,1.060021796,0.026587746,1.358835324,0.19018162,1.168653705,78.13623872,64.56895987,1.528638338,3.679036551,-1.207399598,1.99244612,0.479190833,2.471636953
2018-08-17T00:00:00.000000000Z,1.074030895,0.03136924,1.465290487,0.237309426,1.227981061,81.60041334,64.56895987,-0.312534033,2.57977313,2.256642233,3.038651613,1.79776375,4.836415363
2018-08-20T00:00:00.000000000Z,1.057216762,-0.02661626,1.492111022,0.211303969,1.280807053,75.24443245,64.56895987,-1.226123586,1.157748559,1.99185774,4.795743852,-1.646137553,3.149606299
2018-08-21T00:00:00.000000000Z,1.049295702,-0.022964346,1.48814294,0.165868709,1.322274231,74.00291246,64.56895987,-0.26707612,1.085071318,1.427996635,2.498608547,0.014459406,2.513067953
2018-08-22T00:00:00.000000000Z,1.043967856,0.016896135,1.46807515,0.116640735,1.351434414,74.00291246,64.56895987,-1.289810904,1.466826056,0.820034526,2.218278811,0.068581771,2.286860582
2018-08-23T00:00:00.000000000Z,1.040669613,0.016626402,1.444397249,0.074370268,1.370026981,74.53885633,64.56895987,-0.610263368,1.95118868,-0.923114342,1.351880786,-0.323806448,1.028074338
2018-08-24T00:00:00.000000000Z,1.037452312,0.015989876,1.422149353,0.041697897,1.380451456,75.3353486,64.56895987,-0.40752903,1.738417449,-2.378076298,0.356747362,-0.996406211,-0.639658849
2018-08-27T00:00:00.000000000Z,1.03879397,0.017523241,1.422016109,0.033251722,1.388764386,77.33931607,64.56895987,-0.211141063,1.040814193,0.114010626,0.824323049,0.33050177,1.154824819
2018-08-28T00:00:00.000000000Z,1.039585682,0.018588105,1.438412956,0.039718855,1.3986941,79.12256539,64.56895987,-0.224003994,0.506136245,1.651149497,1.658422855,0.498862887,2.157285742
2018-08-29T00:00:00.000000000Z,1.049643137,0.022208458,1.49708954,0.078716352,1.418373188,82.02120984,64.56895987,0.0,-0.10918055,3.796178,2.459871252,1.227126198,3.68699745
2018-08-30T00:00:00.000000000Z,1.054806029,0.038065035,1.565088693,0.117372404,1.447716289,83.5649526,64.56895987,0.720902616,0.657401783,3.765298804,3.909369244,0.513331343,4.422700587
2018-08-31T00:00:00.000000000Z,1.06199217,0.036628265,1.649987303,0.161816811,1.488170492,85.28647081,64.56895987,0.576792266,2.446798563,2.859483138,4.354125373,0.952156328,5.306281701
2018-09-03T00:00:00.000000000Z,1.06199217,0.036628265,1.649987303,0.161816811,1.488170492,85.28647081,64.56895987,0.576792266,2.446798563,2.859483138,4.731180591,0.57510111,5.306281701
2018-09-04T00:00:00.000000000Z,1.060382051,0.021577157,1.711261287,0.178472636,1.532788651,85.72790928,64.56895987,0.648836973,3.413788193,1.365623572,4.476735546,0.302676219,4.779411765
2018-09-05T00:00:00.000000000Z,1.04835409,-0.025838079,1.711048469,0.142607854,1.568440614,80.237923,64.56895987,0.879635045,3.041176405,0.222405856,3.416495338,-0.152913077,3.263582261
2018-09-06T00:00:00.000000000Z,1.027074778,-0.025956123,1.620385451,0.04155587,1.578829582,68.55019928,64.56895987,1.505500959,2.763168207,-2.706425253,1.957514144,-1.90077119,0.056742954
2018-09-07T00:00:00.000000000Z,1.015659782,-0.02817251,1.496585248,-0.065795467,1.562380715,63.72078452,64.56895987,0.756239734,1.823040412,-3.490956454,-0.65993186,-1.007984182,-1.667916042
2018-09-10T00:00:00.000000000Z,0.999633127,-0.030512336,1.326695228,-0.18854839,1.515243618,56.71584402,64.56895987,0.76327882,0.263781469,-4.357890398,-1.928155728,-2.165953201,-4.094108929
2018-09-11T00:00:00.000000000Z,1.021427266,0.026518676,1.282972902,-0.185816573,1.468789474,64.56634287,64.56895987,0.034629124,-1.212739662,-0.763252951,-3.379796399,1.403803786,-1.975992613
2018-09-12T00:00:00.000000000Z,1.006132379,-0.036055613,1.181447172,-0.229873842,1.411321014,58.78180653,64.56895987,-0.420717151,-2.074317013,-0.472624798,-1.400155953,-1.146785858,-2.546941811
2018-09-13T00:00:00.000000000Z,1.026724674,0.030609675,1.189750976,-0.17725603,1.367007006,65.23593226,64.56895987,-1.193126336,-1.345000166,2.838383909,-1.422232417,2.91561616,1.493383743
2018-09-14T00:00:00.000000000Z,1.012638909,-0.023816931,1.134037422,-0.186375667,1.320413089,60.34803156,64.56895987,-1.45544575,-0.294977767,1.457546854,2.397553581,-1.234984494,1.162569087
2018-09-17T00:00:00.000000000Z,0.985482917,-0.027622983,0.964187345,-0.284980596,1.249167941,50.8050224,64.56895987,-0.260215745,0.934064924,-1.146543193,2.134197811,-2.34667608,-0.212478269
