date,norm_close,norm_obv_diff,macd_line,macd_diff,macd_signal,rsi,ev_ebidta,norm_vix_change,price_change
2018-02-02T00:00:00.000000000Z,0.925834729,-0.069505962,-0.472454502,-0.373186605,-0.099267898,24.80990859,33.08901065,4.786332141,-2.074468085
2018-02-05T00:00:00.000000000Z,0.908280728,-0.059109931,-0.681570444,-0.465842037,-0.215728407,21.12915887,33.08901065,12.89893018,4.388116653
2018-02-06T00:00:00.000000000Z,0.949270413,0.056343071,-0.715589254,-0.399888678,-0.315700576,37.82964743,33.08901065,7.245213932,1.203558346
2018-02-07T00:00:00.000000000Z,0.932924244,-0.042808642,-0.79950041,-0.387039867,-0.412460543,33.70984352,33.08901065,6.959794849,5.320855615
2018-02-08T00:00:00.000000000Z,0.912340554,-0.046074707,-0.938296894,-0.420669081,-0.517627813,29.38146048,33.08901065,9.138168746,11.96040693
2018-02-09T00:00:00.000000000Z,0.928602053,0.059424538,-1.000450301,-0.38625799,-0.614192311,33.40467042,33.08901065,3.946731685,10.23900054
2018-02-12T00:00:00.000000000Z,0.969865789,0.052594141,-0.919682169,-0.244391887,-0.675290282,44.58629779,33.08901065,-1.745946504,5.613577023
2018-02-13T00:00:00.000000000Z,0.982748545,0.027022508,-0.815608195,-0.11225433,-0.703353865,47.04483147,33.08901065,-0.89666474,4.110651499
2018-02-14T00:00:00.000000000Z,1.004104107,0.03418681,-0.668135899,0.028174373,-0.696310272,51.38483603,33.08901065,-1.607226531,3.148007108
2018-02-15T00:00:00.000000000Z,1.039730365,0.042995095,-0.438883976,0.205941036,-0.644825013,58.28217357,33.08901065,-2.213294906,1.473477407
2018-02-16T00:00:00.000000000Z,1.038067593,-0.034896038,-0.26463949,0.304148418,-0.568787908,57.42457527,33.08901065,-1.671859095,3.79403794
2018-02-20T00:00:00.000000000Z,1.035864736,-0.028985165,-0.136275411,0.346009997,-0.482285409,56.46104263,33.08901065,-0.966630637,3.807169345
2018-02-21T00:00:00.000000000Z,1.032881912,-0.032165797,-0.048511243,0.347019333,-0.395530576,55.17908899,33.08901065,-0.958411746,4.122175317
2018-02-22T00:00:00.000000000Z,1.042396254,0.026305475,0.049520642,0.356040974,-0.306520332,57.26878607,33.08901065,-0.133216369,1.378291903
2018-02-23T00:00:00.000000000Z,1.058455864,0.029108679,0.180804647,0.389859983,-0.209055336,61.02003097,33.08901065,-0.648145484,0.387221684
2018-02-26T00:00:00.000000000Z,1.076557469,0.0326956,0.346217418,0.444218203,-0.098000785,64.91393677,33.08901065,-0.873644133,-1.210538808
2018-02-27T00:00:00.000000000Z,1.069413847,-0.033012507,0.46070073,0.446961212,0.013739518,63.72896363,33.08901065,-0.448291174,-0.976422958
2018-02-28T00:00:00.000000000Z,1.064105167,-0.033339345,0.540359156,0.421295711,0.119063445,63.19652244,33.08901065,-0.038565336,-1.7409969
2018-03-01T00:00:00.000000000Z,1.042758411,-0.041041365,0.537580327,0.334813505,0.202766822,56.88416842,33.08901065,0.89170048,1.116775916
2018-03-02T00:00:00.000000000Z,1.047249959,0.033112649,0.552410812,0.279715193,0.27269562,58.62819692,33.08901065,0.825579566,2.121504339
2018-03-05T00:00:00.000000000Z,1.045479094,0.024541827,0.56890295,0.236965864,0.331937086,59.48031079,33.08901065,0.811851143,2.763094666
2018-03-06T00:00:00.000000000Z,1.038098567,-0.020272389,0.572150033,0.192170358,0.379979675,59.10573522,33.08901065,-0.056509743,1.875901876
2018-03-07T00:00:00.000000000Z,1.024799144,-0.027058106,0.537860425,0.1263046,0.411555825,55.52816758,33.08901065,-0.494712552,1.941747573
2018-03-08T00:00:00.000000000Z,1.030545212,0.020024627,0.54076332,0.103365996,0.437397324,58.71503333,33.08901065,-1.273469405,0.960384154
2018-03-09T00:00:00.000000000Z,1.0404028,0.027401368,0.5935133,0.12489278,0.468620519,63.19629959,33.08901065,-1.277290225,-1.085930123
2018-03-12T00:00:00.000000000Z,1.042852789,0.026603717,0.6607845,0.153731184,0.507053315,65.52354211,33.08901065,-0.823816381,-3.530512041
2018-03-13T00:00:00.000000000Z,1.027768679,-0.026144612,0.673252995,0.132959744,0.540293251,61.34599772,33.08901065,-0.586835647,-2.620396601
2018-03-14T00:00:00.000000000Z,1.014946292,-0.024212851,0.646631412,0.085070529,0.561560884,57.857892,33.08901065,-0.163354092,-4.023809524
2018-03-15T00:00:00.000000000Z,1.012899108,0.019073182,0.622393632,0.048666199,0.573727433,58.21327279,33.08901065,0.016669284,-5.493460166
2018-03-16T00:00:00.000000000Z,1.007853561,-0.041726125,0.584345301,0.008494294,0.575851007,56.66932824,33.08901065,0.440965983,-7.350835322
2018-03-19T00:00:00.000000000Z,0.991660057,-0.028507017,0.496822018,-0.063223191,0.560045209,50.51344887,33.08901065,1.144084885,-1.429956374
2018-03-20T00:00:00.000000000Z,0.990467501,-0.017036023,0.421790135,-0.110604059,0.532394194,50.42128501,33.08901065,0.634728338,-3.951515152
2018-03-21T00:00:00.000000000Z,0.967850369,-0.031346512,0.283211992,-0.199345762,0.482557754,42.56039344,33.08901065,0.20636133,-2.778466882
2018-03-22T00:00:00.000000000Z,0.955185136,-0.035449919,0.1259418,-0.285292763,0.411234563,38.62771367,33.08901065,2.266757344,-0.629089079
2018-03-23T00:00:00.000000000Z,0.935883991,-0.036105538,-0.072101134,-0.386668558,0.314567424,33.2821662,33.08901065,3.125190587,1.05615662
2018-03-26T00:00:00.000000000Z,0.982212938,0.034338855,-0.078862965,-0.314744311,0.235881346,48.66606264,33.08901065,0.56724763,-2.557167445
2018-03-27T00:00:00.000000000Z,0.959600853,-0.036267891,-0.167022655,-0.322323201,0.155300546,42.65444973,33.08901065,1.255019714,1.943462898
2018-03-28T00:00:00.000000000Z,0.952346237,-0.038402538,-0.26849224,-0.339034229,0.070541988,40.45073654,33.08901065,1.478223685,3.77647359
2018-03-29T00:00:00.000000000Z,0.961622754,0.037809187,-0.320999838,-0.313233462,-0.007766377,42.67591744,33.08901065,-0.765919518,0.354520132
2018-04-02T00:00:00.000000000Z,0.957915685,-0.034920929,-0.379220893,-0.297163613,-0.08205728,41.23771411,49.37261847,-0.263797612,2.039255672
2018-04-03T00:00:00.000000000Z,0.970039653,0.028198937,-0.388605242,-0.245238369,-0.143366872,44.34521498,49.37261847,0.017362117,2.901842039
2018-04-04T00:00:00.000000000Z,0.990084448,0.032237312,-0.330902321,-0.150028359,-0.180873962,49.77938123,49.37261847,-0.563157606,0.495172072
2018-04-05T00:00:00.000000000Z,0.997596154,0.025345678,-0.259586331,-0.062969895,-0.196616436,51.65236813,49.37261847,-0.889652556,0.786820752
2018-04-06T00:00:00.000000000Z,0.974500209,-0.03373127,-0.283716695,-0.069680207,-0.214036488,44.9471242,49.37261847,0.389072081,3.734544537
2018-04-09T00:00:00.000000000Z,0.987164153,0.027807179,-0.267480179,-0.042754953,-0.224725226,47.75624284,49.37261847,-0.393199903,3.372470647
2018-04-10T00:00:00.000000000Z,1.008133297,0.027669541,-0.191881996,0.026274584,-0.21815658,52.63626679,49.37261847,-0.148148357,2.869053458
2018-04-11T00:00:00.000000000Z,1.00563642,-0.021677566,-0.145622655,0.05802714,-0.203649795,51.32822735,49.37261847,0.044097013,3.12884947
2018-04-12T00:00:00.000000000Z,1.016818813,0.022173184,-0.075811233,0.10227085,-0.178082083,53.92419776,49.37261847,-0.116401243,-0.780678214
2018-04-13T00:00:00.000000000Z,1.020985968,0.024430313,-0.010679079,0.133922403,-0.144601482,54.70471325,49.37261847,-0.928276479,-5.108246169
2018-04-16T00:00:00.000000000Z,1.028355575,0.021181716,0.062010547,0.165289623,-0.103279076,56.49061975,49.37261847,-1.167956689,-6.01739971
2018-04-17T00:00:00.000000000Z,1.041627869,0.026349055,0.163724521,0.213602878,-0.049878357,60.0699467,49.37261847,-1.256069982,-8.581644815
2018-04-18T00:00:00.000000000Z,1.03860659,-0.020578139,0.234369663,0.227398416,0.006971247,59.2412511,49.37261847,-1.136471405,-7.978977544
2018-04-19T00:00:00.000000000Z,1.008630524,-0.034060699,0.192118766,0.148118015,0.044000751,49.51465882,49.37261847,-0.681529707,-4.966806
2018-04-20T00:00:00.000000000Z,0.968338484,-0.065908591,0.024405172,-0.015676463,0.040081635,39.71815041,49.37261847,-0.154106887,-2.050756216
2018-04-23T00:00:00.000000000Z,0.965275882,-0.036042708,-0.116845139,-0.125541419,0.00869628,39.11566561,49.37261847,-0.068736382,0.025713551
2018-04-24T00:00:00.000000000Z,0.954621263,-0.033042069,-0.269256691,-0.222362377,-0.046894314,36.4371242,49.37261847,0.947172886,3.780964798
2018-04-25T00:00:00.000000000Z,0.960167506,0.028019882,-0.372037746,-0.260114745,-0.111923,37.87931825,49.37261847,0.757969508,7.892004154
2018-04-26T00:00:00.000000000Z,0.964056771,0.02801383,-0.437954096,-0.260824877,-0.177129219,39.01876875,49.37261847,0.09425848,7.736093144
2018-04-27T00:00:00.000000000Z,0.954605641,-0.034598067,-0.519706746,-0.274062021,-0.245644725,36.57353597,49.37261847,-0.473688749,13.24260665
2018-04-30T00:00:00.000000000Z,0.972244786,0.04249982,-0.522792648,-0.221718339,-0.301074309,42.64380675,49.37261847,-0.139398885,12.03084833
2018-05-01T00:00:00.000000000Z,0.994527599,0.049806399,-0.447457755,-0.117106756,-0.330350998,49.4407865,49.37261847,-0.792344908,10.02512563
2018-05-02T00:00:00.000000000Z,1.03699083,0.002909002,-0.242936596,0.069931522,-0.312868118,59.53867551,49.37261847,-0.598462049,6.111645813
2018-05-03T00:00:00.000000000Z,1.037731147,0.00190707,-0.073548947,0.191455337,-0.265004284,59.93042374,49.37261847,-0.120578014,7.42074928
2018-05-04T00:00:00.000000000Z,1.073484172,0.053095633,0.190028829,0.36402649,-0.173997661,66.95146405,49.37261847,-0.243915388,2.981280333
2018-05-07T00:00:00.000000000Z,1.076434773,0.040375332,0.419099408,0.474477655,-0.055378247,68.09641015,49.37261847,-0.444195695,2.019274897
2018-05-08T00:00:00.000000000Z,1.077615907,0.027565825,0.610546734,0.532739985,0.077806749,68.88286661,49.37261847,-0.307267926,0.593742864
2018-05-09T00:00:00.000000000Z,1.080577778,0.02211239,0.778312625,0.560404701,0.217907924,70.05632401,49.37261847,-0.995041998,0.816326531
2018-05-10T00:00:00.000000000Z,1.091015525,0.025924589,0.951139889,0.586585572,0.364554317,72.33926653,49.37261847,-1.063890828,-1.229599821
2018-05-11T00:00:00.000000000Z,1.082315222,-0.02545692,1.06214541,0.558072874,0.504072536,70.77128833,49.37261847,-0.923286961,-1.211849192
2018-05-14T00:00:00.000000000Z,1.075862069,-0.020082499,1.129034119,0.499969266,0.629064852,69.81269134,49.37261847,-0.803083931,-0.292397661
2018-05-15T00:00:00.000000000Z,1.063239199,-0.022555018,1.135866764,0.405441529,0.730425235,65.87306211,49.37261847,-0.035467944,0.454029512
2018-05-16T00:00:00.000000000Z,1.069778633,0.018005579,1.160982177,0.344445554,0.816536623,67.82821537,49.37261847,0.0,0.112460639
2018-05-17T00:00:00.000000000Z,1.05857124,-0.016181131,1.145092748,0.2628449,0.882247848,65.08582814,49.37261847,0.100126891,0.633770937
2018-05-18T00:00:00.000000000Z,1.04844472,-0.01770088,1.106830741,0.179666315,0.927164427,63.50575175,49.37261847,0.407836283,1.226715129
2018-05-21T00:00:00.000000000Z,1.049032136,0.016976124,1.088969275,0.129443879,0.959525396,65.26522448,49.37261847,0.078586425,0.15790661
2018-05-22T00:00:00.000000000Z,1.039879679,-0.014188623,1.056183576,0.077326544,0.978857032,64.40230062,49.37261847,-0.663664143,0.11299435
2018-05-23T00:00:00.000000000Z,1.03867919,0.018820824,1.039201236,0.048275363,0.990925873,65.97677002,49.37261847,-0.438972891,-0.80880701
2018-05-24T00:00:00.000000000Z,1.030526389,-0.020726071,1.01006463,0.015311006,0.994753624,65.3779109,49.37261847,-0.476172576,1.10211426
2018-05-25T00:00:00.000000000Z,1.025298835,0.01571806,0.983703305,-0.008840256,0.99254356,66.04179614,49.37261847,-0.106725363,1.728007181
2018-05-29T00:00:00.000000000Z,1.015193607,-0.020497362,0.939076018,-0.042774034,0.981850052,63.92954279,49.37261847,2.148755156,2.882882883
2018-05-30T00:00:00.000000000Z,1.007722842,-0.016311818,0.885432691,-0.077133889,0.96256658,62.58230764,49.37261847,0.929925668,3.453724605
2018-05-31T00:00:00.000000000Z,1.001360853,-0.027046974,0.82134823,-0.11297468,0.93432291,60.52200483,49.37261847,1.622386705,3.533408834
2018-06-01T00:00:00.000000000Z,1.015692965,0.020511971,0.825597177,-0.086980586,0.912577763,66.79975686,49.37261847,0.536207683,0.778642937
2018-06-04T00:00:00.000000000Z,1.021901101,0.022645229,0.849830999,-0.050197411,0.900028411,69.29725177,49.37261847,-0.264245284,-0.308846239
2018-06-05T00:00:00.000000000Z,1.02735952,0.01893113,0.887053157,-0.010380203,0.89743336,71.42910053,49.37261847,-1.992551996,-0.547285464
2018-06-06T00:00:00.000000000Z,1.028373966,0.019293517,0.918072759,0.01651152,0.90156124,72.31628001,49.37261847,-1.639879239,-1.680122191
2018-06-07T00:00:00.000000000Z,1.023831922,-0.019096114,0.92234085,0.016623688,0.905717162,70.43205567,49.37261847,-1.595442642,-1.378254211
2018-06-08T00:00:00.000000000Z,1.014001276,-0.024587981,0.882467236,-0.018599941,0.901067176,64.27043364,49.37261847,-0.71220058,-1.501103753
2018-06-11T00:00:00.000000000Z,1.010826287,-0.016243973,0.832395689,-0.05493719,0.887332879,62.68594767,49.37261847,-0.229520112,-1.305598584
2018-06-12T00:00:00.000000000Z,1.015093454,0.01543308,0.802825154,-0.06760618,0.870431334,64.72908311,49.37261847,-0.036359405,-3.411842395
2018-06-13T00:00:00.000000000Z,1.005691329,-0.020283599,0.740992681,-0.103550922,0.844543603,59.3350772,49.37261847,0.844586144,-2.197070573
2018-06-14T00:00:00.000000000Z,1.005442055,0.020010357,0.685699516,-0.12707527,0.812774786,59.53138756,49.37261847,-0.006265169,-2.795031056
2018-06-15T00:00:00.000000000Z,0.994694369,-0.074738418,0.597869265,-0.171924417,0.769793682,53.17326197,49.37261847,-0.12548037,-2.084267145
2018-06-18T00:00:00.000000000Z,0.993606167,-0.017540097,0.520647623,-0.199316847,0.71996447,52.90867598,49.37261847,-0.024856041,-3.497757848
2018-06-19T00:00:00.000000000Z,0.978056147,-0.03113592,0.396777133,-0.258549869,0.655327003,44.35251462,49.37261847,0.62747355,-0.683682771
2018-06-20T00:00:00.000000000Z,0.982488212,0.01930764,0.310362623,-0.275971504,0.586334127,46.79757339,49.37261847,-0.089014881,-1.270705695
2018-06-21T00:00:00.000000000Z,0.977666719,-0.023459107,0.21917903,-0.293724077,0.512903107,44.05469205,49.37261847,1.584098069,0.02282063
2018-06-22T00:00:00.000000000Z,0.97560431,-0.029294507,0.134870757,-0.302425881,0.437296637,42.65465932,49.37261847,1.133009993,0.114442664
2018-06-25T00:00:00.000000000Z,0.962723541,-0.029627967,0.015428425,-0.33749457,0.352922995,36.42210895,49.37261847,3.04486327,2.764869888
2018-06-26T00:00:00.000000000Z,0.975697126,0.02400763,-0.035250648,-0.310538914,0.275288266,43.77254094,49.37261847,1.443315064,-0.275355668
2018-06-27T00:00:00.000000000Z,0.974992157,-0.02419137,-0.080138804,-0.284341656,0.204202852,43.07728607,49.37261847,2.968247835,0.689496667
2018-06-28T00:00:00.000000000Z,0.982515131,0.016823936,-0.088867258,-0.234456088,0.14558883,47.20554755,49.37261847,1.113452216,1.323294547
2018-06-29T00:00:00.000000000Z,0.981829201,-0.023431102,-0.101872546,-0.197969101,0.096096555,46.19089994,49.37261847,1.230785358,2.949245542
2018-07-02T00:00:00.000000000Z,0.994055445,0.017639498,-0.071812614,-0.134327335,0.062514721,52.21327403,64.56895987,-0.72170973,1.695681664
2018-07-03T00:00:00.000000000Z,0.979192718,-0.014227508,-0.10886751,-0.137105785,0.028238275,43.89865197,64.56895987,0.098574046,2.139898757
2018-07-05T00:00:00.000000000Z,0.989329871,0.01680174,-0.10873824,-0.109581212,0.000842972,47.95558398,64.56895987,-1.15719646,3.081488245
2018-07-06T00:00:00.000000000Z,1.00435348,0.018047221,-0.05953453,-0.048302001,-0.011232528,54.08534629,64.56895987,-1.449574942,1.801396082
2018-07-09T00:00:00.000000000Z,1.018686092,0.020411698,0.029152531,0.032308048,-0.003155516,59.40590762,64.56895987,-1.480497257,0.177659338
2018-07-10T00:00:00.000000000Z,1.017796735,-0.016658902,0.094315869,0.077977109,0.016338761,58.8140055,64.56895987,-1.328039123,0.578034682
2018-07-11T00:00:00.000000000Z,1.005629623,-0.020508854,0.097229415,0.064712523,0.032516891,52.2041498,64.56895987,-1.083571978,1.351655778
2018-07-12T00:00:00.000000000Z,1.022957652,0.019496485,0.159828581,0.101849352,0.057979229,58.72393004,64.56895987,-1.113803813,0.398582817
2018-07-13T00:00:00.000000000Z,1.023939483,0.013460347,0.211040707,0.122449182,0.088591525,59.11394559,64.56895987,-0.620807949,0.044238
2018-07-16T00:00:00.000000000Z,1.02110803,-0.016398221,0.240781938,0.12175233,0.119029608,57.9348789,64.56895987,0.076722479,0.354688539
2018-07-17T00:00:00.000000000Z,1.02330947,0.017136075,0.271709889,0.122144225,0.149565664,59.07759311,64.56895987,-0.31938523,0.795755968
2018-07-18T00:00:00.000000000Z,1.016378629,-0.017752571,0.27290176,0.098668877,0.174232883,55.93093948,64.56895987,-0.784734765,2.311624806
2018-07-19T00:00:00.000000000Z,1.022818277,0.022849344,0.298645799,0.099530333,0.199115466,59.20680865,64.56895987,0.161110279,1.213056903
2018-07-20T00:00:00.000000000Z,1.018716638,-0.025072709,0.30663733,0.086017491,0.220619839,57.75375285,64.56895987,0.392624412,-0.221092195
2018-07-23T00:00:00.000000000Z,1.017806556,0.01799105,0.312594942,0.073580082,0.23901486,58.15591089,64.56895987,-0.115576103,-0.883587365
2018-07-24T00:00:00.000000000Z,1.022283998,0.020803731,0.340025037,0.080808142,0.259216895,61.41894312,64.56895987,0.208548138,-1.403508772
2018-07-25T00:00:00.000000000Z,1.029097779,0.018312534,0.391942918,0.106180818,0.2857621,65.22435475,64.56895987,0.114328729,3.432543993
2018-07-26T00:00:00.000000000Z,1.023245443,-0.020891636,0.416984643,0.104978035,0.312006608,63.04405637,64.56895987,-0.421843349,6.777075616
2018-07-27T00:00:00.000000000Z,1.00484275,-0.025274727,0.371225486,0.047375102,0.323850384,52.73785064,64.56895987,0.099730552,8.907600266
2018-07-30T00:00:00.000000000Z,0.997798483,-0.022122862,0.310403064,-0.010757856,0.32116092,49.74198579,64.56895987,0.987218114,10.0958324
2018-07-31T00:00:00.000000000Z,0.998989012,0.041535436,0.266392299,-0.043814897,0.310207196,50.78420281,64.56895987,0.259836272,8.852313167
2018-08-01T00:00:00.000000000Z,1.053015726,0.070115689,0.440271133,0.10405115,0.336219983,70.30843523,64.56895987,0.543478621,2.856542743
2018-08-02T00:00:00.000000000Z,1.077574358,0.062806454,0.682366844,0.276917489,0.405449355,75.74397509,64.56895987,0.032337111,0.734693878
2018-08-03T00:00:00.000000000Z,1.075268817,0.033920977,0.876232523,0.376626534,0.499605989,76.24927317,64.56895987,-0.843295648,0.12207528
2018-08-06T00:00:00.000000000Z,1.075596586,0.026199764,1.038079051,0.43077845,0.607300601,77.10531715,64.56895987,-1.666884644,0.263157895
2018-08-07T00:00:00.000000000Z,1.061006807,-0.025214778,1.11635677,0.407244935,0.709111835,71.96551812,64.56895987,-1.185339681,1.634654679
2018-08-08T00:00:00.000000000Z,1.056412469,0.02265141,1.167356615,0.366595824,0.800760791,72.09615744,64.56895987,-1.415718507,1.797018583
2018-08-09T00:00:00.000000000Z,1.060023623,0.022919885,1.22512166,0.339488695,0.885632965,73.80509524,64.56895987,-0.614140273,2.471636953
2018-08-10T00:00:00.000000000Z,1.05228269,-0.02381002,1.244451861,0.287055117,0.957396744,71.97918058,64.56895987,1.058390278,4.836415363
2018-08-13T00:00:00.000000000Z,1.054143788,0.024547581,1.270941884,0.250836112,1.020105772,73.48616933,64.56895987,2.504493729,3.149606299
2018-08-14T00:00:00.000000000Z,1.053568024,0.019537796,1.293964644,0.219087098,1.074877546,74.45702498,64.56895987,1.742273274,2.513067953
2018-08-15T00:00:00.000000000Z,1.050491002,0.02682441,1.306031312,0.184923012,1.1211083,74.97395584,64.56895987,2.766802026,2.286860582
2018-08-16T00:00:00.000000000Z,1.060021796,0.026587746,1.358835324,0.19018162,1.168653705,78.13623872,64.56895987,1.528638338,1.028074338
2018-08-17T00:00:00.000000000Z,1.074030895,0.03136924,1.465290487,0.237309426,1.227981061,81.60041334,64.56895987,-0.312534033,-0.639658849
2018-08-20T00:00:00.000000000Z,1.057216762,-0.02661626,1.492111022,0.211303969,1.280807053,75.24443245,64.56895987,-1.226123586,1.154824819
2018-08-21T00:00:00.000000000Z,1.049295702,-0.022964346,1.48814294,0.165868709,1.322274231,74.00291246,64.56895987,-0.26707612,2.157285742
2018-08-22T00:00:00.000000000Z,1.043967856,0.016896135,1.46807515,0.116640735,1.351434414,74.00291246,64.56895987,-1.289810904,3.68699745
2018-08-23T00:00:00.000000000Z,1.040669613,0.016626402,1.444397249,0.074370268,1.370026981,74.53885633,64.56895987,-0.610263368,4.422700587
2018-08-24T00:00:00.000000000Z,1.037452312,0.015989876,1.422149353,0.041697897,1.380451456,75.3353486,64.56895987,-0.40752903,5.306281701
2018-08-27T00:00:00.000000000Z,1.03879397,0.017523241,1.422016109,0.033251722,1.388764386,77.33931607,64.56895987,-0.211141063,4.779411765
2018-08-28T00:00:00.000000000Z,1.039585682,0.018588105,1.438412956,0.039718855,1.3986941,79.12256539,64.56895987,-0.224003994,3.263582261
2018-08-29T00:00:00.000000000Z,1.049643137,0.022208458,1.49708954,0.078716352,1.418373188,82.02120984,64.56895987,0.0,0.056742954
2018-08-30T00:00:00.000000000Z,1.054806029,0.038065035,1.565088693,0.117372404,1.447716289,83.5649526,64.56895987,0.720902616,-1.667916042
2018-08-31T00:00:00.000000000Z,1.06199217,0.036628265,1.649987303,0.161816811,1.488170492,85.28647081,64.56895987,0.576792266,-4.094108929
2018-09-04T00:00:00.000000000Z,1.060382051,0.021577157,1.711261287,0.178472636,1.532788651,85.72790928,64.56895987,0.648836973,-1.975992613
2018-09-05T00:00:00.000000000Z,1.04835409,-0.025838079,1.711048469,0.142607854,1.568440614,80.237923,64.56895987,0.879635045,-2.546941811
2018-09-06T00:00:00.000000000Z,1.027074778,-0.025956123,1.620385451,0.04155587,1.578829582,68.55019928,64.56895987,1.505500959,1.493383743
2018-09-07T00:00:00.000000000Z,1.015659782,-0.02817251,1.496585248,-0.065795467,1.562380715,63.72078452,64.56895987,0.756239734,1.162569087
2018-09-10T00:00:00.000000000Z,0.999633127,-0.030512336,1.326695228,-0.18854839,1.515243618,56.71584402,64.56895987,0.76327882,-0.212478269
2018-09-11T00:00:00.000000000Z,1.021427266,0.026518676,1.282972902,-0.185816573,1.468789474,64.56634287,64.56895987,0.034629124,-2.505651846
2018-09-12T00:00:00.000000000Z,1.006132379,-0.036055613,1.181447172,-0.229873842,1.411321014,58.78180653,64.56895987,-0.420717151,-1.22090805
2018-09-13T00:00:00.000000000Z,1.026724674,0.030609675,1.189750976,-0.17725603,1.367007006,65.23593226,64.56895987,-1.193126336,-2.831067238
2018-09-14T00:00:00.000000000Z,1.012638909,-0.023816931,1.134037422,-0.186375667,1.320413089,60.34803156,64.56895987,-1.45544575,-2.769404672
2018-09-17T00:00:00.000000000Z,0.985482917,-0.027622983,0.964187345,-0.284980596,1.249167941,50.8050224,64.56895987,-0.260215745,1.335656214
2018-09-18T00:00:00.000000000Z,0.986578717,0.023408393,0.82730552,-0.337489937,1.164795456,51.33033694,64.56895987,-0.249397907,1.816425121
2018-09-19T00:00:00.000000000Z,0.986407841,0.020038152,0.713027104,-0.361414682,1.074441786,51.51618535,64.56895987,-0.814567944,0.946311317
2018-09-20T00:00:00.000000000Z,0.992721564,0.020307691,0.646478179,-0.342370886,0.988849064,53.97659438,64.56895987,-0.355439864,2.2426682
2018-09-21T00:00:00.000000000Z,0.981589258,-0.094258693,0.54229907,-0.357239996,0.899539066,50.04910559,64.56895987,-0.249944043,3.720209262
2018-09-24T00:00:00.000000000Z,0.994632594,0.021051235,0.513528554,-0.30880841,0.822336963,54.73605488,64.56895987,-0.836196742,2.9417383
2018-09-25T00:00:00.000000000Z,1.00013287,0.019080821,0.512257881,-0.248063266,0.760321147,56.74432426,64.56895987,-0.223371559,3.188460809
2018-09-26T00:00:00.000000000Z,0.991991194,-0.018403935,0.471920369,-0.230720622,0.702640991,53.58174462,64.56895987,0.748014931,5.280275493
2018-09-27T00:00:00.000000000Z,1.011846611,0.022847777,0.520295021,-0.145876776,0.666171797,59.73820816,64.56895987,0.398311941,1.349831271
2018-09-28T00:00:00.000000000Z,1.015287156,0.017552469,0.567422797,-0.0789992,0.646421997,60.73410086,64.56895987,0.291844072,-0.653838969
2018-10-01T00:00:00.000000000Z,1.022202411,0.017301378,0.62659786,-0.01585931,0.64245717,62.62071889,58.28740992,-0.127426682,-1.540174429
2018-10-02T00:00:00.000000000Z,1.031092062,0.018406035,0.70410997,0.049322241,0.65478773,65.03311593,58.28740992,-0.232566925,-1.06676476
2018-10-03T00:00:00.000000000Z,1.042382914,0.021127011,0.809464359,0.123741304,0.685723056,68.08328177,58.28740992,-0.78224258,-6.778121025
2018-10-04T00:00:00.000000000Z,1.022885309,-0.023790295,0.805403389,0.095744267,0.709659122,59.82379668,58.28740992,1.150872886,-5.937846837
2018-10-05T00:00:00.000000000Z,1.005559127,-0.024596775,0.722843901,0.010547823,0.712296078,53.48456556,58.28740992,1.758265803,-0.959007146
2018-10-08T00:00:00.000000000Z,1.002067969,-0.022360588,0.640350355,-0.057556579,0.697906934,52.66502925,58.28740992,2.412426941,-2.864681493
2018-10-09T00:00:00.000000000Z,1.015173819,0.019741621,0.626654837,-0.057001677,0.683656514,56.98323899,58.28740992,2.512236686,-2.063580591
2018-10-10T00:00:00.000000000Z,0.96920461,-0.032055496,0.410150887,-0.218804502,0.628955389,42.68067082,58.28740992,7.309746616,2.2417154
2018-10-11T00:00:00.000000000Z,0.963287111,-0.039495957,0.199953764,-0.3432013,0.543155064,40.69282548,58.28740992,5.403125648,0.727630285
2018-10-12T00:00:00.000000000Z,0.998152272,0.030055166,0.178175919,-0.291983316,0.470159235,50.69483624,58.28740992,3.02714359,-1.272071388
2018-10-15T00:00:00.000000000Z,0.976848649,-0.02320495,0.068940559,-0.32097494,0.3899155,45.55756682,58.28740992,2.408166905,1.51338766
2018-10-16T00:00:00.000000000Z,0.997576125,0.022128272,0.073511824,-0.253122941,0.326634765,50.95709595,58.28740992,0.693897504,0.246772969
2018-10-17T00:00:00.000000000Z,0.992591051,-0.017782323,0.057907979,-0.214981428,0.272889408,49.88218739,58.28740992,-1.575384827,-2.764537655
2018-10-18T00:00:00.000000000Z,0.970186006,-0.024808248,-0.053096833,-0.260788993,0.207692159,44.4786251,58.28740992,-1.247790972,1.757126123
2018-10-19T00:00:00.000000000Z,0.984596741,0.025817805,-0.077239101,-0.227945009,0.150705907,48.30311258,58.28740992,-0.411456514,-1.365384615
2018-10-22T00:00:00.000000000Z,0.990683935,0.022013205,-0.069746701,-0.176362086,0.106615386,49.82996647,58.28740992,-0.470418738,-3.80351682
2018-10-23T00:00:00.000000000Z,0.999848536,0.028963032,-0.023993433,-0.104487055,0.080493622,52.15996353,58.28740992,1.032705585,-4.222685098
2018-10-24T00:00:00.000000000Z,0.966742174,-0.031006167,-0.13226089,-0.17020361,0.037942719,44.02623447,58.28740992,2.557036111,1.764705882
2018-10-25T00:00:00.000000000Z,0.989116305,0.023285254,-0.126233846,-0.131341252,0.005107406,49.29520297,58.28740992,1.140127915,1.093630084
